L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredient,Specification,About
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Sonax,"Sonax Plastic Detailer - Cleans Maintains & Protects Surfaces, 500 ml","For the interior: cleans and maintains all plastic components (e.g. cockpit, door trim panels, center console, seat linings etc.). Its simple application quickly ensures gleaming, streak-free surfaces and intensively freshens up colors. For the exterior: rejuvenates, protects and preserves all unpainted plastic components (e.g. bumpers, styling strips, door handles etc.), it conceals fine scratches and dull spots. Perfect for the engine bay! It's a fast and easy solution to restore the shine and protect the plastic parts after cleaning. Simply spray and let dry - no need to wipe.",500 ml,ml,500 ml,1,1,790,790,"Munchener Str. 75, 86633 Neuburg an der Donau, Germany",Germany,['4056554005639'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40236670_1-sonax-plastic-detailer-cleans-maintains-protects-surfaces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236670-2_1-sonax-plastic-detailer-cleans-maintains-protects-surfaces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236670-3_1-sonax-plastic-detailer-cleans-maintains-protects-surfaces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236670-4_1-sonax-plastic-detailer-cleans-maintains-protects-surfaces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236670-5_1-sonax-plastic-detailer-cleans-maintains-protects-surfaces.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Shake before use. Spray product onto a SONAX Microfiber Care Pad and apply thickly to the area to be treated. If necessary, wipe with a clean cloth after application. For preserving the engine compartment, spray directly and evenly on the entire engine bay. Any remaining water will not disrupt the effectiveness of the product.","['EAN Code: 4056554005639', 'Manufacturer Name & : Munchener Str. 75, 86633 Neuburg an der Donau, Germany', 'Imported & Marketed by: Methods Automotive Pvt. Ltd. 55, Shri Lakshmi Complex, St.Marks Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka - 560001 Customer Care: 1800 120 2090', 'Country of Origin: Germany', 'Best before 18-08-2025', '","Methods Automotive Pvt. Ltd. 55, Shri Lakshmi Complex, St.Marks Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka - 560001 Customer Care: 1800 120 2090",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Sonax,"Sonax Synthetic Chamois - High Quality, Extra-Large, 1 pc","The SONAX Synthetic Chamois is an extra-large, high-quality chamois with an excellent absorption capacity. Resistant to wear as well as oils, fuels and cleaning liquids. Ideal for the glove box. Also recommended for household and glass cleaning jobs. Moreover, it is durable and also very useful.",1 pc,pcs,1 pc,1,1,429,429,"Munchener Str. 75, 86633 Neuburg an der Donau, Germany",Germany,['4064700417700'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40236671_1-sonax-synthetic-chamois-high-quality-extra-large.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236671-2_1-sonax-synthetic-chamois-high-quality-extra-large.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236671-3_1-sonax-synthetic-chamois-high-quality-extra-large.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Take out of the cover, wipe the surface.","['EAN Code: 4064700417700', 'Manufacturer Name & : Munchener Str. 75, 86633 Neuburg an der Donau, Germany', 'Imported & Marketed by: Methods Automotive Pvt. Ltd. 55, Shri Lakshmi Complex, St.Marks Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka - 560001 Customer Care: 1800 120 2090', 'Country of Origin: Germany', 'Best before 18-08-2025', '","Methods Automotive Pvt. Ltd. 55, Shri Lakshmi Complex, St.Marks Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka - 560001 Customer Care: 1800 120 2090",-,-,-,-,-,-,-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener - Classic Vanilla, 40 g","Experience a pleasant driving experience with the Vista Freshener range. A car perfume that blocks bad odour and fills the interior with a lingering aroma, Vista Fresheners are packaged in Eco-friendly compacted wood dust blocks.",40 g,g,40 g,1,1,440,440,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011474736'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278638_1-vista-aura-air-freshener-classic-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40278638-2_1-vista-aura-air-freshener-classic-vanilla.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011474736', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
 3. Weight:- 40 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener - Coffee Brew, 40 g","Experience a pleasant driving experience with the Vista Freshener range. A car perfume that blocks bad odour and fills the interior with a lingering aroma, Vista Fresheners are packaged in Eco-friendly compacted wood dust blocks.",40 g,g,40 g,1,1,525,525,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011474750'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278637_1-vista-aura-air-freshener-coffee-brew.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40278637-2_1-vista-aura-air-freshener-coffee-brew.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011474750', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
 3. Weight:- 40 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener - Fruit Fantasy, 40 g","Experience a pleasant driving experience with the Vista Freshener range. A car perfume that blocks bad odour and fills the interior with a lingering aroma, Vista Fresheners are packaged in Eco-friendly compacted wood dust blocks.",40 g,g,40 g,1,1,525,525,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011474712'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278636_1-vista-aura-air-freshener-fruit-fantasy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40278636-2_1-vista-aura-air-freshener-fruit-fantasy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011474712', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
 3. Weight:- 40 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener - Midnight Jasmine, 40 g","Experience a pleasant driving experience with the Vista Freshener range. A car perfume that blocks bad odour and fills the interior with a lingering aroma, Vista Fresheners are packaged in Eco-friendly compacted wood dust blocks.",40 g,g,40 g,1,1,440,440,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011474729'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278640_1-vista-aura-air-freshener-midnight-jasmine.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40278640-2_1-vista-aura-air-freshener-midnight-jasmine.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011474729', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
 3. Weight:- 40 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener - Wild Berry, 40 g","Experience a pleasant driving experience with the Vista Freshener range. A car perfume that blocks bad odour and fills the interior with a lingering aroma, Vista Fresheners are packaged in Eco-friendly compacted wood dust blocks.",40 g,g,40 g,1,1,440,440,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011474743'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278639_1-vista-aura-air-freshener-wild-berry.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40278639-2_1-vista-aura-air-freshener-wild-berry.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011474743', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
 3. Weight:- 40 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener Gel - Black Ice, 50 g","A must-have accessory for everyday use and road trips, the Vista Gel Air Freshener helps you keep your car interiors odour-free and leave a sweet lingering smell. With eco-friendly packaging, it is a car perfume that brings you closer to nature.",50 g,g,50 g,1,1,199,199,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011472916'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278647_1-vista-aura-air-freshener-gel-black-ice.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40278647-2_1-vista-aura-air-freshener-gel-black-ice.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011472916', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
3. Weight:- 50 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener Gel - Bubble Gum, 50 g","A must-have accessory for everyday use and road trips, the Vista Gel Air Freshener helps you keep your car interiors odour-free and leave a sweet lingering smell. With eco-friendly packaging, it is a car perfume that brings you closer to nature.",50 g,g,50 g,1,1,199,199,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011472923'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278644_1-vista-aura-air-freshener-gel-bubble-gum.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40278644-2_1-vista-aura-air-freshener-gel-bubble-gum.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011472923', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
3. Weight:- 50 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener Gel - Musk, 50 g","A must-have accessory for everyday use and road trips, the Vista Gel Air Freshener helps you keep your car interiors odour-free and leave a sweet lingering smell. With eco-friendly packaging, it is a car perfume that brings you closer to nature.",50 g,g,50 g,1,1,199,199,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011472909'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278646_1-vista-aura-air-freshener-gel-musk.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40278646-2_1-vista-aura-air-freshener-gel-musk.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011472909', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
3. Weight:- 50 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener Gel - Red Opium, 100 g",Enjoy a pleasant driving experience by keeping your car interiors smelling fresh with the sustained slow-release car perfumes of Vista Gel Air Freshener. Our eco-friendly packaging air fresheners for cars let you experience natural fragrances and all the strong bad odours.,100 g,g,100 g,1,1,380,380,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011472879'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278642_1-vista-aura-air-freshener-gel-red-opium.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011472879', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
3. Weight:- 100 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener Gel - Sandal Wood, 50 g","A must-have accessory for everyday use and road trips, the Vista Gel Air Freshener helps you keep your car interiors odour-free and leave a sweet lingering smell. With eco-friendly packaging, it is a car perfume that brings you closer to nature.",50 g,g,50 g,1,1,199,199,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011472930'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278645_1-vista-aura-air-freshener-gel-sandal-wood.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40278645-2_1-vista-aura-air-freshener-gel-sandal-wood.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011472930', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
3. Weight:- 50 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Air Freshener Gel - Spice Trail, 100 g",Enjoy a pleasant driving experience by keeping your car interiors smelling fresh with the sustained slow-release car perfumes of Vista Gel Air Freshener. Our eco-friendly packaging air fresheners for cars let you experience natural fragrances and all the strong bad odours.,100 g,g,100 g,1,1,349,349,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011472886'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278643_1-vista-aura-air-freshener-gel-spice-trail.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Just place it in the car and rotate the knob.,"['EAN Code: 8906011472886', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Air Freshener.
3. Weight:- 100 g.
4. Package Content:- 1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-14,Vista,"Vista Aura Car Freshener - Absolute Aqua, 40 g","Experience a pleasant driving experience with the Vista Freshener range. A car perfume that blocks bad odour and fills the interior with a lingering aroma, Vista Fresheners are packaged in Eco-friendly compacted wood dust blocks.",40 g,g,40 g,1,1,399,399,"Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",India,['8906011472220'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40278652_1-vista-aura-car-freshener-absolute-aqua.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Long Lasting
2. Pleasant Fragrance
3.100% natural fibre in the organic block
4. Eco-Friendly
5. It has an adjustable knob
6. Flexible to adjust the fragrance throw as per choice.",Open the pack and place it in the car.,"['EAN Code: 8906011472220', 'Manufactured & Marketed By: Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016', 'Country of Origin: India', '","Resil chemical pvt Ltd.,Resil #30, BCIE,Old Madras Road,Bangalore,India - 560016",-,-,-,-,-,"1. Brand:- Vista
2. Type:- Car Freshener.
 3. Weight:- 40 g.
4. Package Content:- 1 pc.",-
