L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,Package Contains,About
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Tasties,"Tasties Besan Laddoo - Indian Sweet / Mithai, 200 g","Tasties ladoos have the perfect texture that melts in your mouth with every bite you take. Moreover, the premium quality adds to the rich flavour that it boasts of. Making it one of the best options to go for during any festival or special occasion.",200 g,g,200 g,1,1,160,160,"Aakash Global Foods Pvt. Ltd. Survey No. 13/1/5,16/2,17/4, Village Kumedi Tehsil Sanwer,Indore-453551(M.P.) India.",India,['40276597'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40276597_1-tasties-besan-ladoo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276597-2_1-tasties-besan-ladoo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276597-3_1-tasties-besan-ladoo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276597-4_1-tasties-besan-ladoo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276597-5_1-tasties-besan-ladoo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276597-6_1-tasties-besan-ladoo.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40276597', '10014026000610', 'Manufacturer Name & : Aakash Global Foods Pvt. Ltd. Survey No. 13/1/5,16/2,17/4, Village Kumedi Tehsil Sanwer,Indore-453551(M.P.) India.', 'Imported & Marketed by: ""Innovative Retail Concepts Pvt. Ltd. Ranka Junction, No. 224, (Old Sy. No. 80/3) 4th Floor, Vijinapura, Old Madras Road K.R. Puram, Bengaluru 560 016""', 'Country of Origin: India', 'Best before 17-05-2023', '","""Innovative Retail Concepts Pvt. Ltd. Ranka Junction, No. 224, (Old Sy. No. 80/3) 4th Floor, Vijinapura, Old Madras Road K.R. Puram, Bengaluru 560 016""",-,-,-,"Gram Pulse Flour (39%), Sugar, Edible Vegetable Oil (Palmolein), Hydrogenated Vegetable Fat, Musk Melon Seed, Almond, Cardamom, Stabilizer (Ins414) & Sorbitol (Ins420)",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Tasties,"Tasties Dry Fruit Besan Laddoo - Made with Pure Desi Ghee - Indian Sweet / Mithai, 200 g","Tasties ladoos have the perfect texture that melts in your mouth with every bite you take. Moreover, the dry fruits add on the rich flavour that it boasts of. Making it one of the best options to go for during any festival or special occasion.",200 g,g,200 g,1,1,220,220,"Aakash Global Foods Pvt. Ltd. Survey No. 13/1/5,16/2,17/4, Village Kumedi Tehsil Sanwer,Indore-453551(M.P.) India.",India,['40276598'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40276598_1-tasties-dry-fruit-besan-ladoo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276598-2_1-tasties-dry-fruit-besan-ladoo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276598-3_1-tasties-dry-fruit-besan-ladoo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276598-4_1-tasties-dry-fruit-besan-ladoo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276598-5_1-tasties-dry-fruit-besan-ladoo.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40276598-6_1-tasties-dry-fruit-besan-ladoo.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40276598', '10014026000610', 'Manufacturer Name & : Aakash Global Foods Pvt. Ltd. Survey No. 13/1/5,16/2,17/4, Village Kumedi Tehsil Sanwer,Indore-453551(M.P.) India.', 'Imported & Marketed by: ""Innovative Retail Concepts Pvt. Ltd. Ranka Junction, No. 224, (Old Sy. No. 80/3) 4th Floor, Vijinapura, Old Madras Road K.R. Puram, Bengaluru 560 016""', 'Country of Origin: India', 'Best before 17-05-2023', '","""Innovative Retail Concepts Pvt. Ltd. Ranka Junction, No. 224, (Old Sy. No. 80/3) 4th Floor, Vijinapura, Old Madras Road K.R. Puram, Bengaluru 560 016""",-,-,-,"Gram Pulse Flour (39%), Sugar, Pure Ghee, Almonds, Cashews, Pistachio Cardamom, Stabilizer (Ins414) & Sorbitol (Ins420)",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Tasties Origins,"Tasties Origins Kerala Sarkara Upperi Jaggery Coated Banana Namkeen Chips - Sweet, 175 g Pouch","Ready to eat tasties Namkeens are a range of traditional Indian Savouries that is, authentic, crispy and deliciously mouth-watering. Made by skilled and experienced manufacturers in hygienic state-of-the-art facilities, these flavoursome namkeens will take you back to a time of light-hearted fun, while munching on your favourite snack",175 g Pouch,g,175 g Pouch,1,1,125,109,"Fresh Products, 5/39 Ambalakkadavu Cheranelloor Kochi 682 034",India,['40229619'],"['11317007000058,10020043003172']",https://datalabs.siva3.io/image/Eunimart_groceries_40229619_2-tasties-origins-origins-namkeen-sarkara-upperi.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229619-2_2-tasties-origins-origins-namkeen-sarkara-upperi.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229619-3_2-tasties-origins-origins-namkeen-sarkara-upperi.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229619-4_2-tasties-origins-origins-namkeen-sarkara-upperi.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229619-5_2-tasties-origins-origins-namkeen-sarkara-upperi.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229619-6_2-tasties-origins-origins-namkeen-sarkara-upperi.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229619-7_1-tasties-origins-origins-namkeen-sarkara-upperi.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229619-8_1-tasties-origins-origins-namkeen-sarkara-upperi.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat,"['EAN Code:40229619', 'FSSAI Number: 11317007000058, 10020043003172', 'Manufacturer Name & : Fresh Products, 5/39 Ambalakkadavu Cheranelloor Kochi 682 034', 'Marketed by: Innovative Retail Concepts Pvt. Ltd., Ranka Junction, No. 224, 4th Floor, Vijinapura, Old Madras Road, K. R. Puram, Bengaluru - 560016', 'Country of Origin: India', 'Best before__PSL__days from delivery date', '","Innovative Retail Concepts Pvt. Ltd., Ranka Junction, No. 224, 4th Floor, Vijinapura, Old Madras Road, K. R. Puram, Bengaluru - 560016",-,-,-,"Banana, Jaggery, Palmolein, Spices And Iodised Salt",-,"About the Product
Tasties Namkeens are a range of traditional Indian Savouries that is, authentic, crispy and deliciously mouth-watering. Made by skilled and experienced manufacturers in hygienic state-of-the-art facilities, these flavoursome namkeens will take you back to a time of light-hearted fun, while munching on your favourite snack.",-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Tasties Origins,"Tasties Origins Maharashtra Mithai Shankarpali Sweet - Crispy, 150 g","Ready to eat tasties Origins Namkeen -Indori Poha Mixture , 150 g",150 g,g,150 g,1,1,109,59,Aakash Global Foods Pvt. Ltd.,India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_40229173_2-tasties-origins-origins-namkeen-shankarpali-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229173-2_2-tasties-origins-origins-namkeen-shankarpali-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229173-3_2-tasties-origins-origins-namkeen-shankarpali-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229173-4_2-tasties-origins-origins-namkeen-shankarpali-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229173-5_2-tasties-origins-origins-namkeen-shankarpali-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229173-6_2-tasties-origins-origins-namkeen-shankarpali-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229173-7_1-tasties-origins-origins-namkeen-shankarpali-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40229173-8_1-tasties-origins-origins-namkeen-shankarpali-sweet.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat.,"['AN Code:40229173', 'Manufacturer name & address: Aakash Global Foods Pvt. Ltd.', 'Marketed by: Innovative Retail Concepts Pvt. Ltd. Ranka Junction, No. 224 (Old Sy. No. 80/3), 4th Floor Vijinapura, Old Madras Road K.R. Puram, Bengaluru 560016', 'Country of origin: India', 'Best Before01-06-2023', '","Innovative Retail Concepts Pvt. Ltd. Ranka Junction, No. 224 (Old Sy. No. 80/3), 4th Floor Vijinapura, Old Madras Road K.R. Puram, Bengaluru 560016",-,-,-,"Refined Wheat Flour (Maida), Edible Vegetable Oil (Palmolein), Sugar, Hydrogenated Vegetable Fat, Raising Agent (E500(iii)), Iodised Salt, Cardamom.",-,"About the ProductTasties Origins Namkeen -Indori Poha Mixture , 150 g",-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Tasties Origins,"Tasties Origins Telugu Mithai Sweet Gavvalu Shells - Crunchy, 150 g Pouch","Sweet Gavvalu offers an authentic taste, as it is made with the best quality ingredients. That makes it an all-time family-favourite snack and is a complete mood lifter as well. Moreover, the perfect crunchiness in each bite, can bring back old memories of fun times and can also make new ones.",150 g Pouch,g,150 g Pouch,1,1,109,65,"Ghanta Foods Pvt. Ltd Survey No. 631/6 to 631/11 Nandiwanaparthy village, Near Pillipalli, Yacharam Mandal, Ranga Reddy ( Dist.) Telangana State, 501509",India,['40254265'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40254265_2-tasties-origins-namkeen-sweet-gavvalu.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254265-2_2-tasties-origins-namkeen-sweet-gavvalu.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254265-3_2-tasties-origins-namkeen-sweet-gavvalu.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254265-4_2-tasties-origins-namkeen-sweet-gavvalu.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254265-5_2-tasties-origins-namkeen-sweet-gavvalu.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254265-6_2-tasties-origins-namkeen-sweet-gavvalu.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254265-7_1-tasties-origins-namkeen-sweet-gavvalu.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254265-8_1-tasties-origins-namkeen-sweet-gavvalu.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Open the pouch and use it.,"['EAN Code: 40254265', 'Country Of Origin: India', 'Manufacturer name & address: Ghanta Foods Pvt. Ltd Survey No. 631/6 to 631/11 Nandiwanaparthy village, Near Pillipalli, Yacharam Mandal, Ranga Reddy ( Dist.) Telangana State, 501509', 'Marketed by: Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071', 'Best Before01-06-2023', '","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Refined Wheat Flour (Maida) (46.5%), Refined Palmolein Oil, Jaggery, Interesterified Vegetable Fat, Sugar, Salt",-,"About the Product
Sweet Gavvalu offers an authentic taste, as it is made with the best quality ingredients. That makes it an all-time family-favourite snack and is a complete mood lifter as well. Moreover, the perfect crunchiness in each bite, can bring back old memories of fun times and can also make new ones.",-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Tasties Origins,"Tasties Origins Telugu Poosa Mithai/Sweet Sev - Crunchy, 150 g Pouch","Namkeen Poosa Mithai offers an authentic taste, as it is made with the best quality ingredients. That makes it an all-time family-favourite snack and is a complete mood lifter as well. Moreover, the perfect crunchiness in each bite, can bring back old memories of fun times and can also make new ones.",150 g Pouch,g,150 g Pouch,1,1,109,65,"Ghanta Foods Pvt. Ltd Survey No. 631/6 to 631/11 Nandiwanaparthy village, Near Pillipalli, Yacharam Mandal, Ranga Reddy ( Dist.) Telangana State, 501509",India,['40254266'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40254266_2-tasties-origins-namkeen-poosa-mithai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254266-2_2-tasties-origins-namkeen-poosa-mithai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254266-3_2-tasties-origins-namkeen-poosa-mithai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254266-4_2-tasties-origins-namkeen-poosa-mithai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254266-5_2-tasties-origins-namkeen-poosa-mithai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254266-6_2-tasties-origins-namkeen-poosa-mithai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254266-7_1-tasties-origins-namkeen-poosa-mithai.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40254266-8_1-tasties-origins-namkeen-poosa-mithai.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Open the pouch and use it.,"['EAN Code: 40254266', 'Country Of Origin: India', 'Manufacturer name & address: Ghanta Foods Pvt. Ltd Survey No. 631/6 to 631/11 Nandiwanaparthy village, Near Pillipalli, Yacharam Mandal, Ranga Reddy ( Dist.) Telangana State, 501509', 'Marketed by: Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071', 'Best Before01-06-2023', '","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Chickpea Flour (Besan) (32.5%), Refined Palmolein Oil, Rice Flour, Jaggery, Sugar, Black Gram Flour, Salt",-,"About the Product
Namkeen Poosa Mithai offers an authentic taste, as it is made with the best quality ingredients. That makes it an all-time family-favourite snack and is a complete mood lifter as well. Moreover, the perfect crunchiness in each bite, can bring back old memories of fun times and can also make new ones.",-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Tasty World,"Tasty World Khoa - Jamun, 1 kg Tin",-,1 kg Tin,kg,1 kg Tin,1,1,230,230,Tasty World,India,['8906009100425'],-,https://datalabs.siva3.io/image/Eunimart_groceries_332212_4-tasty-world-khoa-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_332212-2_1-tasty-world-khoa-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_332212-3_1-tasty-world-khoa-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_332212-4_1-tasty-world-khoa-jamun.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_332212-5_1-tasty-world-khoa-jamun.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8906009100425', '",-,-,-,-,-,-,-,-,"Tasty World Khoa Jamun is a first-class product finished to perfection from pure khoa made from cow milk, which is expressly sourced from select farmers. The spongy and creamy Khoa Jamun makes a wonderful gift for festivities and an enjoyable dessert when served warm. It can be provided with Vanilla or Butterscotch ice cream."
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Urban Platter,"Urban Platter Tomato Puree - Natural & Preservative Free, 400g","Popular throughout Europe, passata vellutata is an uncooked tomato puree, strained of all seeds and skins to give it a perfectly smooth texture. It can be used in recipes where there does not have to be pieces of tomato. The unique flavour of our passata is created with Italian tomatoes fresh from the farm. With a velvety texture and rich flavour, this tomato puree is great for dishes where you want a fresher tomato flavour to come through rather than a cooked down version.",400g,g,400g,1,1,300,285,"Bioagriworld S. r. l, Via Delle Industrie, 292-80011, Acerra (NA), Italy. & I store Direct Trading Pvt. Ltd., C7 Kamanwala Chambers, New Udyog Mandir 2, Mogul Lane, Mahim (West), Mumbai 400016, Maharashtra, India.",Italy,['40232994'],['10017022007024'],https://datalabs.siva3.io/image/Eunimart_groceries_40232994_1-urban-platter-tomato-puree-natural-preservative-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232994-2_1-urban-platter-tomato-puree-natural-preservative-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232994-3_1-urban-platter-tomato-puree-natural-preservative-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232994-4_1-urban-platter-tomato-puree-natural-preservative-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40232994-5_1-urban-platter-tomato-puree-natural-preservative-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Tomato puree can be used in soups, stews, sauces, or any other dish where the tomato flavour is craved.","['EAN Code: 40232994', 'FSSAI No: 10017022007024', 'Manufactured & Marketed by: Bioagriworld S. r. l, Via Delle Industrie, 292-80011, Acerra (NA), Italy. & I store Direct Trading Pvt. Ltd., C7 Kamanwala Chambers, New Udyog Mandir 2, Mogul Lane, Mahim (West), Mumbai 400016, Maharashtra, India.', 'Imported by: I store Direct Trading Pvt. Ltd., C7 Kamanwala Chambers, New Udyog Mandir 2, Mogul Lane, Mahim (West), Mumbai 400016, Maharashtra, India.', 'Country of origin: Italy', 'Best before 02-09-2023', '","Bioagriworld S. r. l, Via Delle Industrie, 292-80011, Acerra (NA), Italy. & I store Direct Trading Pvt. Ltd., C7 Kamanwala Chambers, New Udyog Mandir 2, Mogul Lane, Mahim (West), Mumbai 400016, Maharashtra, India.",-,-,-,"Tomatoes, Salt & Citric Acid.",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Yu,"Yu Gajar Halwa - Instant, Handcrafted, Ready-Made Indian Sweet, 95 g","This 3-minute delectable Gajar Halwa is made using artisan recipes and traditional slow cooking techniques. Made by expert chefs using freshest, seasonal ingredients and ZERO preservatives or additives, this tasty halwa bowl serves as a perfect dessert for all ages. Yu will love this and how!",95 g,g,95 g,1,1,125,87.5,"36 Elctronic Cty, Udyog Vihar, Phase IV, Sector 18, Gurugram, Haryana 122 015",India,['8906143040205'],['10821999000009'],https://datalabs.siva3.io/image/Eunimart_groceries_40239336_1-yu-gajar-halwa-instant-handcrafted-ready-made-indian-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40239336-2_1-yu-gajar-halwa-instant-handcrafted-ready-made-indian-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40239336-3_1-yu-gajar-halwa-instant-handcrafted-ready-made-indian-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40239336-4_1-yu-gajar-halwa-instant-handcrafted-ready-made-indian-sweet.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8906143040205', 'Manufactured by:36 Elctronic Cty, Udyog Vihar, Phase IV, Sector 18, Gurugram, Haryana 122 015', 'Marketed by:Ikayu Foodlabs Pvt Ltd, 36 Elctronic Cty, Udyog Vihar, Phase IV, Sector 18, Gurugram, Haryana 122 015', 'Fssai details:10821999000009', 'Country of Origin: India', 'Best before 02-09-2023', '","Ikayu Foodlabs Pvt Ltd, 36 Elctronic Cty, Udyog Vihar, Phase IV, Sector 18, Gurugram, Haryana 122 015",-,-,-,"Clean Label Foods: Carrots, Desi Ghee, Milk, Sugar, Green Cardamom. Topping: Almonds, Cashews, Raisins, Pistachios, Magaz",-,-,-,-
RET,RET-10,RET-10-11,RET-10-11-12,RET-10-11-12-11,Yu,"Yu Moong Dal Halwa - Instant, Handcrafted, Ready-Made Indian Sweet, 80 g",This 3 minute Moong Dal Halwa is made by expert chefs using the freshest traditional ingredients and age-old cooking techniques. This nourishing Indian Dessert is topped with dry fruits and is prepared using ZERO preservatives and artificial ingredients. Go ahead and try it - Yu will only crave for more!,80 g,g,80 g,1,1,130,91,"36 Elctronic Cty, Udyog Vihar, Phase IV, Sector 18, Gurugram, Haryana 122 015",India,['40239335'],['10821999000009'],https://datalabs.siva3.io/image/Eunimart_groceries_40239335_1-yu-moong-dal-halwa-instant-handcrafted-ready-made-indian-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40239335-2_1-yu-moong-dal-halwa-instant-handcrafted-ready-made-indian-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40239335-3_1-yu-moong-dal-halwa-instant-handcrafted-ready-made-indian-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40239335-4_1-yu-moong-dal-halwa-instant-handcrafted-ready-made-indian-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40239335-5_1-yu-moong-dal-halwa-instant-handcrafted-ready-made-indian-sweet.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40239335-6_1-yu-moong-dal-halwa-instant-handcrafted-ready-made-indian-sweet.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40239335', 'Manufactured by:36 Elctronic Cty, Udyog Vihar, Phase IV, Sector 18, Gurugram, Haryana 122 015', 'Marketed by:Ikayu Foodlabs Pvt Ltd, 36 Elctronic Cty, Udyog Vihar, Phase IV, Sector 18, Gurugram, Haryana 122 015', 'Fssai details:10821999000009', 'Country of Origin: India', 'Best before 02-09-2023', '","Ikayu Foodlabs Pvt Ltd, 36 Elctronic Cty, Udyog Vihar, Phase IV, Sector 18, Gurugram, Haryana 122 015",-,-,-,"Clean Label Foods: Moong Dal, Desi Ghee, Saffron, Sugar, Green Cardamom. Topping: Almonds, Cashews, Raisins, Pistachios, Magaz",-,-,-,-
