L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Specification,Package Contains,About
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Manglore Rice Papad, 200 g","Made from rice, Mangalore Rice Papads are crunchy and tasty. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",200 g,g,200 g,1,1,65,61.75,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185569'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185569_1-sda-pappads-manglore-rice-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185569-2_1-sda-pappads-manglore-rice-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185569-3_1-sda-pappads-manglore-rice-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185569-4_1-sda-pappads-manglore-rice-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185569-5_1-sda-pappads-manglore-rice-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185569'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Rice, Salt, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Masala Sandige Papad, 100 g","SDA Masala Sandige Papads are prepared from Rice, Salt, Jeera, Masala, and Edible Oil, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",100 g,g,100 g,1,1,45,42.75,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185543'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185543_1-sda-pappads-masala-sandige-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185543-2_1-sda-pappads-masala-sandige-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185543-3_1-sda-pappads-masala-sandige-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185543-4_1-sda-pappads-masala-sandige-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185543-5_1-sda-pappads-masala-sandige-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185543'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Rice, Salt, Masala, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Onion Ring Papad, 200 g","SDA Onion Ring Papads are prepared from Rice, Salt, Onion and Edible Oil, which makes them fluffy and crunchy appetisers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",200 g,g,200 g,1,1,50,47.5,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185545'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185545_1-sda-pappads-onion-ring-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185545-2_1-sda-pappads-onion-ring-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185545-3_1-sda-pappads-onion-ring-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185545-4_1-sda-pappads-onion-ring-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185545-5_1-sda-pappads-onion-ring-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185545'}, {'Country of origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Rice, Salt, Onion, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Palak Papad, 100 g","SDA Palak Papads are prepared from Rice, Salt, Palak and Edible Oil, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",100 g,g,100 g,1,1,40,38,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185546'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185546_1-sda-pappads-palak-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185546-2_1-sda-pappads-palak-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185546-3_1-sda-pappads-palak-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185546-4_1-sda-pappads-palak-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185546-5_1-sda-pappads-palak-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185546'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Rice, Salt, Palak, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Pani Puri Papad, 200 g","SDA Pani Puri Papads are prepared from Rice, Salt, and Edible Oil, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",200 g,g,200 g,1,1,50,47.5,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185547'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185547_1-sda-pappads-pani-puri-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185547-2_1-sda-pappads-pani-puri-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185547-3_1-sda-pappads-pani-puri-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185547-4_1-sda-pappads-pani-puri-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185547-5_1-sda-pappads-pani-puri-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185547'}, {'Country of origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Wheat Flour, Maize Starch, Salt, Turmeric Powder, Edible Oil",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Pillow Papad - Bat, 200 g","SDA Pillow Papads are prepared from Rice, Salt, and Edible Oil, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",200 g,g,200 g,1,1,60,57,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185548'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185548_2-sda-pappads-pillow-papad-bat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185548-2_1-sda-pappads-pillow-papad-bat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185548-3_1-sda-pappads-pillow-papad-bat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185548-4_1-sda-pappads-pillow-papad-bat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185548-5_1-sda-pappads-pillow-papad-bat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185548'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Rice, Salt, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Pillow Papad - Triangle, 200 g","SDA Pillow Papads are prepared from Rice, Salt, and Edible Oil, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",200 g,g,200 g,1,1,60,57,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185549'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185549_1-sda-pappads-pillow-papad-triangle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185549-2_1-sda-pappads-pillow-papad-triangle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185549-3_1-sda-pappads-pillow-papad-triangle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185549-4_1-sda-pappads-pillow-papad-triangle.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185549-5_1-sda-pappads-pillow-papad-triangle.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185549'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Rice, Salt, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Plain Sandige Papad, 100 g","SDA Plain Sandige Papads are prepared from Rice, Salt, Sago, and Edible Oil, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",100 g,g,100 g,1,1,45,42.75,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185542'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185542_1-sda-pappads-plain-sandige-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185542-2_1-sda-pappads-plain-sandige-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185542-3_1-sda-pappads-plain-sandige-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185542-4_1-sda-pappads-plain-sandige-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185542-5_1-sda-pappads-plain-sandige-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185542'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Salt, Sago, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Potato Ring Papad, 100 g","SDA Potato Ring Papads are prepared from Rice, Salt, Pudina, and Edible Oil, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",100 g,g,100 g,1,1,42,39.9,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185553'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185553_1-sda-pappads-potato-ring-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185553-2_1-sda-pappads-potato-ring-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185553-3_1-sda-pappads-potato-ring-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185553-4_1-sda-pappads-potato-ring-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185553-5_1-sda-pappads-potato-ring-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185553'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Rice, Salt, Potato, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Pudina Papad, 100 g","SDA Pudina papads are prepared from rice, salt, pudina, and edible oil, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",100 g,g,100 g,1,1,42,39.9,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185554'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185554_1-sda-pappads-pudina-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185554-2_1-sda-pappads-pudina-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185554-3_1-sda-pappads-pudina-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185554-4_1-sda-pappads-pudina-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185554-5_1-sda-pappads-pudina-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185554'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Rice, Salt, Pudina, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Punjabi Masala Papad, 150 g","SDA Punjabi masala papads are prepared from urad dal flour, pepper, salt, asafoetida, edible oil other spices, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",150 g,g,150 g,1,1,70,66.5,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185555'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185555_1-sda-pappads-punjabi-masala-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185555-2_1-sda-pappads-punjabi-masala-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185555-3_1-sda-pappads-punjabi-masala-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185555-4_1-sda-pappads-punjabi-masala-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185555-5_1-sda-pappads-punjabi-masala-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185555'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Udad Dal Flour, Pepper, Salt, Asafoetida, Edible Oil Other Spices.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Red Chilli Papad, 100 g","SDA Red Chilli Papads are prepared from rice, salt, red chilli and edible oil, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",100 g,g,100 g,1,1,42,39.9,"SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",India,['40185551'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40185551_1-sda-pappads-red-chilli-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185551-2_1-sda-pappads-red-chilli-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185551-3_1-sda-pappads-red-chilli-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185551-4_1-sda-pappads-red-chilli-papad.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40185551-5_1-sda-pappads-red-chilli-papad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Fry and eat as an accompaniment with hot meals.,"[{'EAN Code': '40185551'}, {'Country Of Origin': 'India'}, {'FSSAI Number': '21218189000121'}, {'Manufactured & Marketed By': 'SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008'}]","SRI DURGA AGENCIES/#18, 1st flour,18th ""b"" cross CMH Road,Lakshmipuram,Halasuru,Bangaluru-560008",-,-,-,-,"Rice, Salt, Red Chilli, Edible Oil.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Udad Homemade Appalams/Papad - Fry & Eat, 100 g Pouch","SDA Urad Papad is made from fine quality ingredients. A papad is a thin Indian wafer. It is crisp, round flatbread. This papad has the goodness of urad dal flavoured with a blend of spices, black pepper and salt. It is usually served with a meal or can be taken as a snack. It is basically made out of seasoned dough, kneaded, rolled and dried. Papad is a good appetizer and digestive. It tastes delicious because of its crispiness. It is great accompanied with Indian meals. This versatile papad can be served roasted or fried.",100 g Pouch,g,100 g Pouch,1,1,40,40,"Sri Durga Agency NO.18,18TH B CROSS,LAKSHMIPURAM,ULSOOR,BANGALORE-560008.",India,['40230730'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40230730_1-sda-pappads-udad-homemade-appalamspapad-fry-eat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230730-2_1-sda-pappads-udad-homemade-appalamspapad-fry-eat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230730-3_1-sda-pappads-udad-homemade-appalamspapad-fry-eat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230730-4_1-sda-pappads-udad-homemade-appalamspapad-fry-eat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230730-5_1-sda-pappads-udad-homemade-appalamspapad-fry-eat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Roast it, fry in air fryer, deep fry.
2. It can be used for making Papad Curry.
3. It is usually served with a meal or can be taken as a snack.","[{'EAN Code': '40230730'}, {'Country Of Origin': 'India'}, {'FSSAI No': '21218189000121'}, {'Manufactured & Marketed By': 'Sri Durga Agency NO.18,18TH B CROSS,LAKSHMIPURAM,ULSOOR,BANGALORE-560008.'}]","Sri Durga Agency NO.18,18TH B CROSS,LAKSHMIPURAM,ULSOOR,BANGALORE-560008.",-,-,-,-,"Udad Dal Flour, Salt, Jeera, Edible Oil & Other Spices.",-,-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-16,SDA PAPPADS,"SDA PAPPADS Udad Homemade Appalams/Papad - Fry & Eat, 100 g Pouch","SDA Urad Papad is made from fine quality ingredients. A papad is a thin Indian wafer. It is crisp, round flatbread. This papad has the goodness of urad dal flavoured with a blend of spices, black pepper and salt. It is usually served with a meal or can be taken as a snack. It is basically made out of seasoned dough, kneaded, rolled and dried. Papad is a good appetizer and digestive. It tastes delicious because of its crispiness. It is great accompanied with Indian meals. This versatile papad can be served roasted or fried.",100 g Pouch,g,100 g Pouch,1,1,40,40,"Sri Durga Agency NO.18,18TH B CROSS,LAKSHMIPURAM,ULSOOR,BANGALORE-560008.",India,['40230730'],['21218189000121'],https://datalabs.siva3.io/image/Eunimart_groceries_40230730_1-sda-pappads-udad-homemade-appalamspapad-fry-eat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230730-2_1-sda-pappads-udad-homemade-appalamspapad-fry-eat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230730-3_1-sda-pappads-udad-homemade-appalamspapad-fry-eat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230730-4_1-sda-pappads-udad-homemade-appalamspapad-fry-eat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230730-5_1-sda-pappads-udad-homemade-appalamspapad-fry-eat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Roast it, fry in air fryer, deep fry.
2. It can be used for making Papad Curry.
3. It is usually served with a meal or can be taken as a snack.","[{'EAN Code': '40230730'}, {'Country Of Origin': 'India'}, {'FSSAI No': '21218189000121'}, {'Manufactured & Marketed By': 'Sri Durga Agency NO.18,18TH B CROSS,LAKSHMIPURAM,ULSOOR,BANGALORE-560008.'}]","Sri Durga Agency NO.18,18TH B CROSS,LAKSHMIPURAM,ULSOOR,BANGALORE-560008.",-,-,-,-,"Udad Dal Flour, Salt, Jeera, Edible Oil & Other Spices.",-,-,-,-
