L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Cucumber - White (Loose), 1 kg","With an ivory coloured edible skin, white cucumbers have high water content and a crispy texture.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2340/cucumber-lemonade/",1 kg,kg,1 kg,1,1,91.45,91.45,Fresho,India,['30000455'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30000455_10-fresho-cucumber-white.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30000455-2_22-fresho-cucumber-white.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30000455-3_1-fresho-cucumber-white.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Cucumbers keep our body hydrated. Its hard skin has good amount of fiber and minerals. Eating cucumber improves digestion and reduces stress.
It reduces the risk of breast, ovarian, uterine and prostate cancers. The anti-inflammatory compounds in cucumbers help remove waste from the body and reduce skin irritation and it contains anti-wrinkling and anti-ageing properties as well.",-,"[{'EAN Code': '30000455'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Cucumber - White, Organically Grown (Loose), 1 kg","Fresho Organic products are organically grown and handpicked by expert.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,101.32,77,Fresho,India,['50000494'],-,https://datalabs.siva3.io/image/Eunimart_groceries_50000494_4-fresho-cucumber-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000494-2_1-fresho-cucumber-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000494-3_1-fresho-cucumber-white-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '50000494'}, {'Country of origin': 'India'}]",-,-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Cucumber - White, Organically Grown (Loose), 1 kg","Fresho Organic products are organically grown and handpicked by expert.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,101.32,77,Fresho,India,['50000494'],-,https://datalabs.siva3.io/image/Eunimart_groceries_50000494_4-fresho-cucumber-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000494-2_1-fresho-cucumber-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000494-3_1-fresho-cucumber-white-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '50000494'}, {'Country of origin': 'India'}]",-,-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Cucumber, Carrot & Beetroot 500g Each Salad, Combo 3 Items","English Cucumber is green-skinned fruit with edible seeds and smooth white flesh. Cucumbers grown to be eaten fresh (called slicers) and those intended for pickling (called pickles) are similar.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious vegetable recipes - https://www.bigbasket.com/flavors/collections/227/fresh-vegetables/
The carrot is a root vegetable long, narrow and cylindrical/ cone shaped frequently bright orange in color, and available all over the year. Obviously sweet, and crunchy, carrots are vigorous additions you can make to the vegetable list in your diet as they have numerous health benefiting nutrients such as beta-carotenes, minerals, vitamin A and anti-oxidants in ample amounts.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Beetroot contains a unique salty-sweet flavor. It is a solid, globe shaped root vegetable characterized by dark purple skin and a typical purple flesh. It is excellent source of Vitamin C & Folate and B Vitamins and Minerals like Iron, Zinc, Manganese, Potassium and Magnesium.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious vegetable recipes - https://www.bigbasket.com/flavors/collections/227/fresh-vegetables/",Combo 3 Items,Combo  Items,Combo 3 Items,3,1,67.76,67.76,Please refer to the individual product information given above,India,['1202153'],-,https://datalabs.siva3.io/image/Eunimart_groceries_202153_1-fresho-cucumber-carrot-beetroot-500g-each-salad.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1202153'}, {'Country of origin': 'India'}, {'Manufacturer Name & Shelf Life details': 'Please refer to the individual product information given above'}]",-,-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Curry Leaves, 250 g","Curry leaves are an essential element of Indian cooking style where numerous of the traditional and modern recipes are imperfect without curry leaves.
These are used as tasting agent in food for its different taste.With dark green and glossy appearance, curry leaves have a strong flavour and release a tasty aroma when fried in hot oil.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/742/curryleaves-lemonade//",250 g,g,250 g,1,1,68.42,51,Fresho,India,['10000105'],-,https://datalabs.siva3.io/image/Eunimart_groceries_5_16-fresho-curry-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5-2_1-fresho-curry-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5-3_2-fresho-curry-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5-4_1-fresho-curry-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5-5_1-fresho-curry-leaves.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Curry leaves are anti-diabetic and anti-carcinogenic.
They help in the better functioning of the heart. they are a good remedy for diarrhea, nausea and indigestion.
Curry leaves help improve eyesight and prevents cataract.
Consume 4-5 raw curry leaves in the morning with an empty stomach to fight diabetes and grey hair.",-,"[{'EAN Code': '10000105'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Curry Leaves, 250 g","Curry leaves are an essential element of Indian cooking style where numerous of the traditional and modern recipes are imperfect without curry leaves.
These are used as tasting agent in food for its different taste.With dark green and glossy appearance, curry leaves have a strong flavour and release a tasty aroma when fried in hot oil.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/742/curryleaves-lemonade//",250 g,g,250 g,1,1,68.42,51,Fresho,India,['10000105'],-,https://datalabs.siva3.io/image/Eunimart_groceries_5_16-fresho-curry-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5-2_1-fresho-curry-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5-3_2-fresho-curry-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5-4_1-fresho-curry-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_5-5_1-fresho-curry-leaves.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Curry leaves are anti-diabetic and anti-carcinogenic.
They help in the better functioning of the heart. they are a good remedy for diarrhea, nausea and indigestion.
Curry leaves help improve eyesight and prevents cataract.
Consume 4-5 raw curry leaves in the morning with an empty stomach to fight diabetes and grey hair.",-,"[{'EAN Code': '10000105'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Cut Cauliflower & Broccoli, Washed, 200 g","Fresho brings to you Cut Cauliflower & Broccoli, Washed now only pay for the cut veggies. We make your work easy by providing you with chopped veggies, to make cooking easy for you. It is a good source of fibre and protein. These can be used in soup, salad, pasta and in so much more. They have been hygienically procured without any added preservatives.",200 g,g,200 g,1,1,56.58,43,Fresho,India,[9400100100001],[10019043002767],https://datalabs.siva3.io/image/Eunimart_groceries_40010010_3-fresho-cut-cauliflower-broccoli-washed.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is hygienically procured and packed.
It is a good source of fibre and protein.
This makes cooking and cooking preparation easy for you.",-,"[{'EAN Code': '9400100100001 Country of origin: India Sourced & Marketed by: Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071 FSSAI Number: 10019043002767 Best before 3 days from delivery date ","9400100100001 Country of origin: India Sourced & Marketed by: Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071 FSSAI Number: 10019043002767 Best before 3 days from delivery date For Queries/Feedback/Complaints, Contact our Customer Care Executive at:Phone:1860 123 1000 | Address:Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore-560016, Email:customerservice@bigbasket.com",-,-,-,"Cut Cauliflower & Broccoli, Washed."
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Cut Cauliflower, Washed, 300 g","Fresho provides you clusters of soft, crumbly, sweet cauliflower florets that will help reduce your effort in separating them",300 g,g,300 g,1,1,35.84,21,Fresho,India,['400579000001'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40005790_8-fresho-cut-cauliflower-washed.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"One serving of cauliflower contains 77 percent of daily recommended value of vitamin C.
Cauliflowers are rich in B complex, potassium and manganese.
They protect from the risk of heart diseases and brain disorders.
It also contains cancer fighting nutrient called sulforaphane.",-,"[{'EAN Code': '400579000001'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Daily fruits combo, Combo 2 Items","Fresho Apple - Red Delicious, Regular 4 pcs
The bright red coloured and heart shaped Red Delicious apples are crunchy, juicy and slightly sweet.
Red Delicious Apples are a natural source of fibre and are fat free. They contain a wide variety of anti-oxidants and polynutrients.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/241/apple-halwa/

Fresho Banana - Robusta 1 kg
Relish the soft, buttery texture of Robusta bananas that are light green and have a great fragrance and taste. The stalks of Robustas are thick and rigid. Fresh fruits are green, which revolve to a bright yellow on ripening and the flesh contains a white - ceramic colour.
Fresho Robusta is fine quality, sweet flavoured, mushy and soft bananas.
Do not forget to check our delicious fruit recipes - https://www.bigbasket.com/cookbook/recipes/1781/banana-smoothie/",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,279.6,212.5,Fresho,Usa,['1222456'],-,https://datalabs.siva3.io/image/Eunimart_groceries_222456_1-fresho-fresho-apple-red-delicious-regular-4-pcs-fresho-banana-robusta-1-kg.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Fresho Apple - Red Delicious, Regular 4 pcs
Apples are one of the healthiest fruits. Rich in vitamin C and dietary fiber which keep our digestive and immune system healthy.
Protects from Alzheimers, type 2 diabetes and cancer. It is a natural teeth whitener and prevent bad breath.
Eating apple peel lowers the risk of obesity. Apple mask is an excellent cure for wrinkles.

Fresho Banana - Robusta 1 kg
One banana supplies 30 percent of the daily vitamin B6 requirement and is rich in vitamin C, potassium and fiber.
It reduces appetite and promotes weight loss, while also boosting the immune system and keeping the bones strong. It is very good for pregnant women and athletes.",-,"[{'EAN Code': '1222456'}, {'Country of origin': 'USA'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITEDNo.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITEDNo.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Delhi Carrots - Grated, 300 g","Fresho provides grated Delhi carrots that can be added to salads, biryani or used to prepare halwa without undergoing the hassle of peeling and grating.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1251/anjeer-juice-with-pomegranate-and-carrot/",300 g,g,300 g,1,1,57.89,44,Fresho,India,['20004776'],-,https://datalabs.siva3.io/image/Eunimart_groceries_20004776_3-fresho-delhi-carrots-grated.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Carrots provide the highest content of vitamin A of all the vegetables.
Brightly orange coloured carrots have the pigments like carotenoids and flavonoids, that provide several antioxidant benefits and defenses against cancer.
Maintains oral health. Carrots decreases the risk of stroke and other heart diseases.",-,"[{'EAN Code': '20004776'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Dill Leaves, 250 g","We deliver dill leaves in the best hygienic packages which can be directly stored in the refrigerator.
Do note that the flavour of dill leaves diminishes extensively the longer it is cooked.
Green, flimsy and fernlike Dill leaves have a strong aroma.
Sharp tang and a spongy sugary flavour.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1793/dil-wale-pan-cake/",250 g,g,250 g,1,1,34.21,25.5,Fresho,India,['10000106'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6_18-fresho-dill-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6-2_10-fresho-dill-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6-3_1-fresho-dill-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6-4_1-fresho-dill-leaves.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Dill leaves reduce discomfort and pain associated with menstrual cramps and eases digestion.
They help in reducing depression, boosts energy and have an anti-microbial effect.",-,"[{'EAN Code': '10000106'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Dill Leaves, 250 g","We deliver dill leaves in the best hygienic packages which can be directly stored in the refrigerator.
Do note that the flavour of dill leaves diminishes extensively the longer it is cooked.
Green, flimsy and fernlike Dill leaves have a strong aroma.
Sharp tang and a spongy sugary flavour.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1793/dil-wale-pan-cake/",250 g,g,250 g,1,1,34.21,25.5,Fresho,India,['10000106'],-,https://datalabs.siva3.io/image/Eunimart_groceries_6_18-fresho-dill-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6-2_10-fresho-dill-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6-3_1-fresho-dill-leaves.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_6-4_1-fresho-dill-leaves.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Dill leaves reduce discomfort and pain associated with menstrual cramps and eases digestion.
They help in reducing depression, boosts energy and have an anti-microbial effect.",-,"[{'EAN Code': '10000106'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}, {'Country of Origin': 'India'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-10,Fresho,"Fresho Drumstick - Cut, 200 g","Fresho brings you perfectly cut finger length pieces of drumsticks that can be cooked and added to sambhar and curries.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/791/pan-roasted-tandoori-chicken-and-potatoes/",200 g,g,200 g,1,1,72.37,55,Fresho,India,['93000519600001'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_30005196_9-fresho-drumstick-cut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Drumsticks are rich in antioxidants that reduce the risk of heart diseases and type 2 diabetes.
It is very rich in vitamin B, C and iron.
It reduces inflammation, good for skin, teeth and bones.",-,"[{'EAN Code': '93000519600001'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}, {'FSSAI Number': '10019043002767'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-
