Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product Name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image,Image,Image,Image,Image,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),GTIN,HSN,EAN,Gender,Concern,Ingredient,Conscious,Preference,Formulation,Skin Type,Age Group,Occasion,Fragrance Family,Hair Type,Warranty,Adjustable,Fastening,Filtration,Foldable,Mask Type,Package Content,Ply,Reusable,Sustainable,Benefit,Jewellery Type,Pattern,Extension Type,Extension Colour,Finish,Coverage,Skin Tone,SPF,Bristle Type,Brush Type,Flavour
EU00008613,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Brown Solid 2-Ply Reusable Outdoor Khadi Masks,Brown,(Onesize),1,PANASH,299,224,This item cannot be returned.,,,Single,Units,,"M/S KULSU GLOBAL JEWELS, KULSU GLOBAL JEWELS, D-166/20, basement, Sec-50, Noida, UP-201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHUnisexBrownSolid2-PlyReusableOutdoorKhadiMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHUnisexBrownSolid2-PlyReusableOutdoorKhadiMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHUnisexBrownSolid2-PlyReusableOutdoorKhadiMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHUnisexBrownSolid2-PlyReusableOutdoorKhadiMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,2,,,,,Solid,,,,,,,,,
EU00008614,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Adults Blue Checked 2-Ply Reusable Organic Khadi Cloth Mask,Blue,(Onesize),1,PANASH,299,224,This item cannot be returned.,,,Single,Units,,"M/S KULSU GLOBAL JEWELS, KULSU GLOBAL JEWELS, D-166/20, basement, Sec-50, Noida, UP-201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHAdultsBlueChecked2-PlyReusableOrganicKhadiClothMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHAdultsBlueChecked2-PlyReusableOrganicKhadiClothMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHAdultsBlueChecked2-PlyReusableOrganicKhadiClothMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHAdultsBlueChecked2-PlyReusableOrganicKhadiClothMask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,2,,,,,Checked,,,,,,,,,
EU00008615,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Brown Striped Reusable 2-Ply Protective Outdoor Khadi Mask,Brown,(Onesize),1,PANASH,299,224,This item cannot be returned.,,,Single,Units,,"M/S KULSU GLOBAL JEWELS, KULSU GLOBAL JEWELS, D-166/20, basement, Sec-50, Noida, UP-201301",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHUnisexBrownStripedReusable2-PlyProtectiveOutdoorKhadiMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHUnisexBrownStripedReusable2-PlyProtectiveOutdoorKhadiMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHUnisexBrownStripedReusable2-PlyProtectiveOutdoorKhadiMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17PANASHUnisexBrownStripedReusable2-PlyProtectiveOutdoorKhadiMask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,2,,,,,Striped,,,,,,,,,
EU00008616,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Green Solid Reusable 5-Ply Protective Outdoor N99 Mask With Valve,Green,(Onesize),1,FLYING BERRY,1499,299,This item cannot be returned.,,,Single,Units,Cotton,"Abhay Overseas Inc., Abhay Overseas Inc",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexGreenSolidReusable5-PlyProtectiveOutdoorN99MaskWithValve_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexGreenSolidReusable5-PlyProtectiveOutdoorN99MaskWithValve_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexGreenSolidReusable5-PlyProtectiveOutdoorN99MaskWithValve_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexGreenSolidReusable5-PlyProtectiveOutdoorN99MaskWithValve_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Valved,(Y),N99,Mask,5,(Y),Regular,,,Solid,,,,,,,,,
EU00008617,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Single 5-Ply N99 Comfortable Anti Pollution Mask,Multicoloured,(Onesize),1,FLYING BERRY,1499,299,This item cannot be returned.,,,Single,Units,Cotton,"Abhay Overseas Inc., Abhay Overseas Inc",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexSingle5-PlyN99ComfortableAntiPollutionMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexSingle5-PlyN99ComfortableAntiPollutionMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexSingle5-PlyN99ComfortableAntiPollutionMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexSingle5-PlyN99ComfortableAntiPollutionMask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,Anti Pollution,,,,,,,,,,,(N),Elasticated,Valved,(Y),N99,Mask,5,(Y),Regular,,,,,,,,,,,,
EU00008618,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Magenta 5 Ply Reusable Valved Anti-Pollution N99 Mask,Magenta,(Onesize),1,FLYING BERRY,1499,299,This item cannot be returned.,,,Single,Units,Cotton,"Abhay Overseas Inc., Abhay Overseas Inc",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexMagenta5PlyReusableValvedAnti-PollutionN99Mask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexMagenta5PlyReusableValvedAnti-PollutionN99Mask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexMagenta5PlyReusableValvedAnti-PollutionN99Mask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17FLYINGBERRYUnisexMagenta5PlyReusableValvedAnti-PollutionN99Mask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,Anti Pollution,,,,,,,,,,,(Y),Elasticated,Valved,(Y),N99,Mask,5,(Y),Regular,,,,,,,,,,,,
EU00008619,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Blue Pack Of 2 3-Ply Reusable Cloth Masks,Blue,(L),1,MASPAR,299,299,This item cannot be returned.,,,2,Units,Cotton,"MASPAR INDUSTRIES PVT LTD, Mahajan Overseas Pvt. Ltd, Purewal Colony, Panipat-132103",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17MASPARUnisexBluePackOf23-PlyReusableClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17MASPARUnisexBluePackOf23-PlyReusableClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17MASPARUnisexBluePackOf23-PlyReusableClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17MASPARUnisexBluePackOf23-PlyReusableClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),,Unvalved,(Y),Cloth Mask,Mask,3,(Y),,,,,,,,,,,,,
EU00008620,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Yellow Printed Pack of 3 Reusable 6-Ply Outdoor Masks,Yellow,(Onesize),1,Bigsmall,699,699,This item cannot be returned.,,,3,Units,Cotton,"Bigsmall Gifts Pvt. Ltd, D-89, 2nd Floor, 100ft Main Road, Chhatarpur, New Delhi 110094",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexYellowPrintedPackof3Reusable6-PlyOutdoorMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexYellowPrintedPackof3Reusable6-PlyOutdoorMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexYellowPrintedPackof3Reusable6-PlyOutdoorMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexYellowPrintedPackof3Reusable6-PlyOutdoorMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Protective Outdoor Mask,Mask,,,,,,Printed,,,,,,,,,
EU00008621,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Orange & White 5 Pcs 3-Ply Reusable Cotton Fabric Fashion Masks,"White,Orange",(Onesize),1,Anekaant,499,349,This item cannot be returned.,,,5,Units,Cotton,"A D PRODUCTS PVT LTD, A. D. Products Pvt. Ltd, A-10, 1st Floor, Rishi Nagar, Pitampura, New Delhi, 110034",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenOrange&White5Pcs3-PlyReusableCottonFabricFashionMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenOrange&White5Pcs3-PlyReusableCottonFabricFashionMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenOrange&White5Pcs3-PlyReusableCottonFabricFashionMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenOrange&White5Pcs3-PlyReusableCottonFabricFashionMasks_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,,,,,,,,,,
EU00008622,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Pack Of 5 Pcs Blue & Pink Reusable 3-Ply Protective Outdoor Masks,"Blue,Pink",(Onesize),1,Anekaant,499,349,This item cannot be returned.,,,5,Units,Cotton,"A D PRODUCTS PVT LTD, A. D. Products Pvt. Ltd, A-10, 1st Floor, Rishi Nagar, Pitampura, New Delhi, 110034",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenPackOf5PcsBlue&PinkReusable3-PlyProtectiveOutdoorMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenPackOf5PcsBlue&PinkReusable3-PlyProtectiveOutdoorMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenPackOf5PcsBlue&PinkReusable3-PlyProtectiveOutdoorMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenPackOf5PcsBlue&PinkReusable3-PlyProtectiveOutdoorMasks_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Protective Outdoor Mask,Mask,,,,,,,,,,,,,,,
EU00008623,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women 5 Pcs Red & White Checked 3 Ply Reusable Cloth Masks,"Red,White",(Onesize),1,Anekaant,499,339,This item cannot be returned.,,,5,Units,Cotton,"A D PRODUCTS PVT LTD, A. D. Products Pvt. Ltd, A-10, 1st Floor, Rishi Nagar, Pitampura, New Delhi, 110034",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen5PcsRed&WhiteChecked3PlyReusableClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen5PcsRed&WhiteChecked3PlyReusableClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen5PcsRed&WhiteChecked3PlyReusableClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen5PcsRed&WhiteChecked3PlyReusableClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Checked,,,,,,,,,
EU00008624,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women Multicolored Pack Of 5 Reusable 3-Ply Fabric Fashion Mask,Multicolored,(Onesize),1,Anekaant,499,349,This item cannot be returned.,,,5,Units,Cotton,"A D PRODUCTS PVT LTD, A. D. Products Pvt. Ltd, A-10, 1st Floor, Rishi Nagar, Pitampura, New Delhi, 110034",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenMulticoloredPackOf5Reusable3-PlyFabricFashionMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenMulticoloredPackOf5Reusable3-PlyFabricFashionMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenMulticoloredPackOf5Reusable3-PlyFabricFashionMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenMulticoloredPackOf5Reusable3-PlyFabricFashionMask_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,,,,,,,,,,
EU00008625,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women 3 Pcs Blue Printed 3-Ply Anti-Dust Reusable Outdoor Masks,Blue,(Onesize),1,Anekaant,399,271,This item cannot be returned.,,,3,Units,Cotton,"A D PRODUCTS PVT LTD, A. D. Products Pvt. Ltd, A-10, 1st Floor, Rishi Nagar, Pitampura, New Delhi, 110034",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen3PcsBluePrinted3-PlyAnti-DustReusableOutdoorMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen3PcsBluePrinted3-PlyAnti-DustReusableOutdoorMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen3PcsBluePrinted3-PlyAnti-DustReusableOutdoorMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen3PcsBluePrinted3-PlyAnti-DustReusableOutdoorMasks_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00008626,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women White & Red Pack Of 5 Reusable 3-Ply Fabric Fashion Mask,"Red,White",(Onesize),1,Anekaant,499,349,This item cannot be returned.,,,5,Units,Cotton,"A D PRODUCTS PVT LTD, A. D. Products Pvt. Ltd, A-10, 1st Floor, Rishi Nagar, Pitampura, New Delhi, 110034",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenWhite&RedPackOf5Reusable3-PlyFabricFashionMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenWhite&RedPackOf5Reusable3-PlyFabricFashionMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenWhite&RedPackOf5Reusable3-PlyFabricFashionMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomenWhite&RedPackOf5Reusable3-PlyFabricFashionMask_4.jpg,,,,,,(N),(N),(N),,,,Female,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,,,,,,,,,,
EU00008627,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Pack of 2 Reusable 4-Ply Outdoor Mask,Multicoloured,(Onesize),1,DailyObjects,1099,769,This item cannot be returned.,,,2,Units,Cotton,"Firki Wholesale Private Limited, Khasra No. 382, Plot No. 4, 2nd floor, M.G. Road, Sultanpur, New Delhi - 110030",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17DailyObjectsUnisexPackof2Reusable4-PlyOutdoorMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17DailyObjectsUnisexPackof2Reusable4-PlyOutdoorMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17DailyObjectsUnisexPackof2Reusable4-PlyOutdoorMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17DailyObjectsUnisexPackof2Reusable4-PlyOutdoorMask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,,,,,,,,,,
EU00008628,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Blue Printed Single 3-Ply Reusable Protective Outdoor Head Band Mask,Blue,(Onesize),1,VASTRAMAY,399,283,This item cannot be returned.,,,Single,Units,Poly Cotton,"Vastramay, Vastramay, 59 A Matheswa Tala Road Kolkata 700046",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexBluePrintedSingle3-PlyReusableProtectiveOutdoorHeadBandMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexBluePrintedSingle3-PlyReusableProtectiveOutdoorHeadBandMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexBluePrintedSingle3-PlyReusableProtectiveOutdoorHeadBandMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexBluePrintedSingle3-PlyReusableProtectiveOutdoorHeadBandMask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00008629,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Single 3-Ply Reusable Protective Outdoor Head Band Mask,Multicoloured,(Onesize),1,VASTRAMAY,399,283,This item cannot be returned.,,,Single,Units,Poly Cotton,"Vastramay, Vastramay, 59 A Matheswa Tala Road Kolkata 700046",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexSingle3-PlyReusableProtectiveOutdoorHeadBandMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexSingle3-PlyReusableProtectiveOutdoorHeadBandMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexSingle3-PlyReusableProtectiveOutdoorHeadBandMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17VASTRAMAYUnisexSingle3-PlyReusableProtectiveOutdoorHeadBandMask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,,,,,,,,,,
EU00008630,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Women 3 Pcs Printed 3-Ply Anti-Pollution Reusable Cloth Masks,Multicoloured,(Onesize),1,Anekaant,399,279,This item cannot be returned.,,,3,Units,Cotton,"A D PRODUCTS PVT LTD, A. D. Products Pvt. Ltd, A-10, 1st Floor, Rishi Nagar, Pitampura, New Delhi, 110034",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen3PcsPrinted3-PlyAnti-PollutionReusableClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen3PcsPrinted3-PlyAnti-PollutionReusableClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen3PcsPrinted3-PlyAnti-PollutionReusableClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17AnekaantWomen3PcsPrinted3-PlyAnti-PollutionReusableClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Female,Anti Pollution,,,,,,,,,,,(Y),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00008631,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Adults Red & Beige Money Hesit Printed 3 Pcs 3 Ply Reusable Masks,"Beige,Red",(Onesize),1,Bigsmall,699,699,This item cannot be returned.,,,3,Units,Cotton,"Bigsmall Gifts Pvt. Ltd, D-89, 2nd Floor, 100ft Main Road, Chhatarpur, New Delhi 110104",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallAdultsRed&BeigeMoneyHesitPrinted3Pcs3PlyReusableMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallAdultsRed&BeigeMoneyHesitPrinted3Pcs3PlyReusableMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallAdultsRed&BeigeMoneyHesitPrinted3Pcs3PlyReusableMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallAdultsRed&BeigeMoneyHesitPrinted3Pcs3PlyReusableMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(Y),Elasticated,Unvalved,(N),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00008632,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex 3 Pcs Money Heist Printed 3-Ply Reusable Cloth Masks,Multicoloured,(Onesize),1,Bigsmall,699,699,This item cannot be returned.,,,3,Units,Cotton,"Bigsmall Gifts Pvt. Ltd, D-89, 2nd Floor, 100ft Main Road, Chhatarpur, New Delhi 110103",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisex3PcsMoneyHeistPrinted3-PlyReusableClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisex3PcsMoneyHeistPrinted3-PlyReusableClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisex3PcsMoneyHeistPrinted3-PlyReusableClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisex3PcsMoneyHeistPrinted3-PlyReusableClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),,Unvalved,(N),Cloth Mask,Mask,3,(Y),,,,Printed,,,,,,,,,
EU00008633,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Adults Pack Of 3 Green Printed 4-Ply Reusable Outdoor Cloth Masks,Green,(Onesize),1,Bigsmall,699,699,This item cannot be returned.,,,3,Units,Cotton,"Bigsmall Gifts Pvt. Ltd, D-89, 2nd Floor, 100ft Main Road, Chhatarpur, New Delhi 110109",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallAdultsPackOf3GreenPrinted4-PlyReusableOutdoorClothMasks_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallAdultsPackOf3GreenPrinted4-PlyReusableOutdoorClothMasks_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallAdultsPackOf3GreenPrinted4-PlyReusableOutdoorClothMasks_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallAdultsPackOf3GreenPrinted4-PlyReusableOutdoorClothMasks_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Elasticated,Unvalved,(Y),Cloth Mask,Mask,,,,,,Printed,,,,,,,,,
EU00008634,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Pink 3 Pcs 3-Ply Good Vibes Cotton Masks With Filter,Pink,(Onesize),1,Bigsmall,699,699,This item cannot be returned.,,,3,Units,Cotton,"Bigsmall Gifts Pvt. Ltd, D-89, 2nd Floor, 100ft Main Road, Chhatarpur, New Delhi 110093",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexPink3Pcs3-PlyGoodVibesCottonMasksWithFilter_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexPink3Pcs3-PlyGoodVibesCottonMasksWithFilter_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexPink3Pcs3-PlyGoodVibesCottonMasksWithFilter_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexPink3Pcs3-PlyGoodVibesCottonMasksWithFilter_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),Elasticated,Unvalved,(N),Protective Outdoor Mask,Mask with add-on Filter,,,,,,,,,,,,,,,
EU00008635,RET,RET-13,RET-13-19,RET-13-19-10,RET-13-19-10-17,Unisex Pack of 3 Pcs Yellow Printed Reusable 3-Ply Protective Outdoor Mask,Yellow,(Onesize),1,Bigsmall,699,699,This item cannot be returned.,,,3,Units,Cotton,"Bigsmall Gifts Pvt. Ltd, D-89, 2nd Floor, 100ft Main Road, Chhatarpur, New Delhi 110095",India,,,,,No,,,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexPackof3PcsYellowPrintedReusable3-PlyProtectiveOutdoorMask_1.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexPackof3PcsYellowPrintedReusable3-PlyProtectiveOutdoorMask_2.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexPackof3PcsYellowPrintedReusable3-PlyProtectiveOutdoorMask_3.jpg,https://datalabs.siva3.io/images/FaceMasksRET-13-19-10-17BigsmallUnisexPackof3PcsYellowPrintedReusable3-PlyProtectiveOutdoorMask_4.jpg,,,,,,(N),(N),(N),,,,Unisex,,,,,,,,,,,,(N),,Valved,(Y),Cloth Mask,Mask,2,,,,,Printed,,,,,,,,,
