Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product Name,Colour,Colour Shade Name,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),images.img1,images.img2,images.img3,images.img4,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),GTIN,HSN,EAN,Gender,Concern,Ingredient,Conscious,Pack Size,Preference,Formulation,Skin Type,Age Group,Occasion,Fragrance Family,Benefit,Warranty,Jewellery Type,Pattern,Extension Type,Extension Colour,Finish,Features,Hex Code,Pigmentation,Sustainable,Coverage,Skin Tone,SPF,Bristle Type,Brush Type,Flavour
EU00118367,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Twist & Go Matte Crayon Lipstick 1.8 g - Double Truffle 129,Brown,Double Truffle 129,0-2 ML,1,Plum,699,559,Twist & Go Matte Crayon Lipstick - Double Truffle 129,,,1,Units,,"Pureplay skin sciences(INDIA) PRIVATE LIMITED, ""M/s. Schwan Cosmetics GmbH & Co KG, Schwanweg 1, 90562 Heroldsberg, Germany """,India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumTwist&GoMatteCrayonLipstick1.8g-DoubleTruffle129_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumTwist&GoMatteCrayonLipstick1.8g-DoubleTruffle129_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumTwist&GoMatteCrayonLipstick1.8g-DoubleTruffle129_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumTwist&GoMatteCrayonLipstick1.8g-DoubleTruffle129_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Vegan,Crayon,,,,,,,,,,,Matte,Lightweight,,Medium Coverage,Regular,Matte,,,,,
EU00118368,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Mettle Liquid Lipstick - 04 Sirius (Cherry Red) 7 ml,Red,04 Sirius,6-8 ML,1,SUGAR,1199,1019,"Mettle Liquid Lipstick
Shade name - 04 Sirius (Cherry Red)",,,1,Units,,"VELLVETTE LIFESTYLE PVT LTD, VELLVETTE LIFESTYLE PVT. LTD, A-004, Boomerang Business Park, Chandivali Farm Road, Powai, Mumbai - 400072, Maharashtra, India.",Italy,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SUGARMettleLiquidLipstick-04Sirius(CherryRed)7ml_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SUGARMettleLiquidLipstick-04Sirius(CherryRed)7ml_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SUGARMettleLiquidLipstick-04Sirius(CherryRed)7ml_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SUGARMettleLiquidLipstick-04Sirius(CherryRed)7ml_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Gluten-Free,Liquid,,,,,,,,,,,Matte,Long Lasting,#a52519,Full Coverage,,,,,,,
EU00118369,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Make-Up Essential Set of 4 24 Hrs Non-Transfer Matte Lipsticks,Red,,Pack,1,INSIGHT,960,960,Set of 4 24 Hrs Non-Transfer Matte Lipsticks,,,4,Units,,"CHHAVI CREATION, VOV International, Bld No. 3, Village Waliv, Vasai, Palghar-401208",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10INSIGHTMake-UpEssentialSetof424HrsNon-TransferMatteLipsticks_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10INSIGHTMake-UpEssentialSetof424HrsNon-TransferMatteLipsticks_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10INSIGHTMake-UpEssentialSetof424HrsNon-TransferMatteLipsticks_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10INSIGHTMake-UpEssentialSetof424HrsNon-TransferMatteLipsticks_4.jpg,,,,(Y),(Y),(N),,,,,Make Up,,,,Paraben-Free,Bullet,,,,,,,,,,,Matte,Transfer Proof,,Full Coverage,Regular,Matte,,,,,
EU00118370,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Conscious Matte Lipstick-Relaxing-001-4.2 gm,Pink,Relaxing-001,Onesize,1,Colorbar,1299,909,Conscious Matte Lipstick-Relaxing-001-4.2 gm,,,1,Units,,"Colorbar cosmetics Pvt Ltd, Viva Cosmetics -Thane, C1/1 To 6, Radheshyam, Dist. Thane, Maharashtra India",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ColorbarConsciousMatteLipstick-Relaxing-001-4.2gm_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ColorbarConsciousMatteLipstick-Relaxing-001-4.2gm_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ColorbarConsciousMatteLipstick-Relaxing-001-4.2gm_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ColorbarConsciousMatteLipstick-Relaxing-001-4.2gm_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Dermatologically Tested,Bullet,,,,,,,,,,,Matte,Moisturising,,Full Coverage,Regular,Matte,,,,,
EU00118371,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Powdery Matte Glamour Lipstick with SPF 30-Queens Rubie 203,Maroon,Queen's Rubie,Onesize,1,Chambor,795,795,Powdery Matte Glamour Lipstick with SPF 30-Queens Rubie 203,,,1,Units,,"TIRUPATI BIZ LINK LLP, Take 2 Cosmetics, B-108, Bajrang Krupa Industrial Estate, Athal, Silvassa 396230.",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ChamborPowderyMatteGlamourLipstickwithSPF30-QueensRubie203_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ChamborPowderyMatteGlamourLipstickwithSPF30-QueensRubie203_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ChamborPowderyMatteGlamourLipstickwithSPF30-QueensRubie203_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10ChamborPowderyMatteGlamourLipstickwithSPF30-QueensRubie203_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Paraben-Free,Bullet,,,,,,,,,,,Matte,SPF,,Full Coverage,Regular,Matte,,,,,
EU00118372,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Super Lustrous Lipstick - Certainly Red,Red,Certainly Red,4-5 ML,1,Revlon,799,559,"Revlon Certainly Red Super Lustrous Lipstick
Exclusive LiquiSilk formula with mega-moisturizers seals in colour and softness
Has a silky-smooth, creamy texture
Stay true colour that wears evenly",,,1,Units,,"Flashtech Retail, G.S.Pharmbutor Pvt.Ltd., (Unit-II), Plot no.58,59,66 67, Sector 3, I.I.E.Pantnagar, Rudrapur -263153, Uttarakhand / Revlon Consumer Corporation, 1501, Williamboro Street, Oxford, North Carolina 27505, USA",United States of America,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10RevlonSuperLustrousLipstick-CertainlyRed_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10RevlonSuperLustrousLipstick-CertainlyRed_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10RevlonSuperLustrousLipstick-CertainlyRed_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10RevlonSuperLustrousLipstick-CertainlyRed_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Cruelty-Free,Bullet,,,,,,,,,,,Creme,Fuller Lips,#7f0105,Full Coverage,,,,,,,
EU00118373,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Good Moodies Smudge-Proof Lip Crayon 0.7 g - Perfectly Imperfect 07,Purple,07 Perfectly Imperfect,0-2 ML,1,SUGAR,599,359,SUGAR Good Moodies Lip Crayon - 07 Perfectly Imperfect,,,1,Units,,"VELLVETTE LIFESTYLE PVT LTD, Vellvette Lifestyle Private LimitedB-1004, Palatial Heights,Chandivali Farm Road, Andheri East, Mumbai - 72",China,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SUGARGoodMoodiesSmudge-ProofLipCrayon0.7g-PerfectlyImperfect07_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SUGARGoodMoodiesSmudge-ProofLipCrayon0.7g-PerfectlyImperfect07_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SUGARGoodMoodiesSmudge-ProofLipCrayon0.7g-PerfectlyImperfect07_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SUGARGoodMoodiesSmudge-ProofLipCrayon0.7g-PerfectlyImperfect07_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Paraben-Free,Crayon,,,,,,,,,,,Matte,Long Lasting,,Full Coverage,Regular,,,,,,
EU00118374,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Unlimited Double Touch Liquid Lip Colour 113 6 ml,Red,Satin Coral,5-6 ML,1,KIKO MILANO,1190,1190,"What it is?
KIKO MILANO Unlimited Double Touch Liquid Lip Colour 113 6 ml

Colour shade:
Red

What it does?
Long-lasting two-step liquid lipstick: an extraordinary combination of base colours and lip gloss with an intense and radiant finish.
The colour is set onto the lips for a result that lasts up to 12 hours*.
Base colour: the formula, enriched with a combination of film-like polymers, ensures maximum comfort, optimum adherence to the lips and even colour. Smudge proof, with a very quick drying time.
Lip gloss: the softening action formula gives the lips a bright and radiant finish. 
Even and smooth-gliding application. 
The packaging comes with two applicators suited to different textures: the flocked base colour applicator ensures high precision coverage, while the fibre lip gloss applicator guarantees that the right amount of product is used.
The design is functional, elegant and easily distinguishable thanks to the KK monogram positioned in the centre of the metal grip.Available in numerous super-trendy shades.
Dermatologically tested.
Clinical and instrumental test",,,1,Units,,"Supercom Net, via G. Paglia N.1/D - 24122 - Bergamo , Italy",Italy,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10KIKOMILANOUnlimitedDoubleTouchLiquidLipColour1136ml_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10KIKOMILANOUnlimitedDoubleTouchLiquidLipColour1136ml_2.jpg,,,,,,(Y),(Y),(N),,,,,,,,,Dermatologically Tested,Liquid,"Dermatologically Tested,Combination",,,,Long Lasting,,,,,,Glossy,Smudge Proof,#cb514e,Medium Coverage,,Radiant,,,,,
EU00118375,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Ayurvedic Lipstick Iced Plum 520 - 4gm,Maroon,Iced Plum,3.5-4 ML,1,Soultree,990,990,"Ayurvedic Lipstick Iced Plum 520
This Ayurvedic formulation is enriched with the goodness of Organic Ghee and Almond Oil that will keep your lips soft, smooth & hydrated.
It acts as a natural barrier against the environment and protects your lips from damage.
It is both a makeup & a skincare product.Give your lips a vibrant dash of colour with this lipstick that beautifies and nourishes at the same time!
European Certification: BDIH, Germany- 100% Vegetarian- Not tested on animals- Does NOT contain Parabens, Silicones, Lead, DEA/TEA, Phtalates, SLS/SLES, Mineral Oil, Petrolatum, Synthetic Fragrance",,,1,Units,,"Navi Enterprises, Vedicare Ayurveda Pvt Ltd, 812 G 1/19, Phase-2, RIICO Industrial Area, Bhiwadi, Rajasthan 301019",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SoultreeAyurvedicLipstickIcedPlum520-4gm_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SoultreeAyurvedicLipstickIcedPlum520-4gm_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SoultreeAyurvedicLipstickIcedPlum520-4gm_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SoultreeAyurvedicLipstickIcedPlum520-4gm_4.jpg,,,,(Y),(Y),(N),,,,,,"Almond,Almond Oil",,,Organic,Bullet,"Synthetic,Vegetarian,Natural,Organic",,,,,,,,,,Creme,Moisturising,,Medium Coverage,Regular,Natural,,,,,
EU00118376,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Pure Color Envy Matte Sculpting Lipstick - 333 Persuasive,Red,Persuasive,3-3.5 ML,1,Estee Lauder,2950,2950,"Pure Color Envy Matte Sculpting Lipstick
Shade Name: Persuasive
Shade Number: 333

Disclaimer: Please note that you can purchase a maximum of 6 units from a particular range per transaction. 12 units are allowed if the products are from different ranges.
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients",,,1,Units,,"Flashtech Retail, ELCA COSMETICS PVT LTD, NIJVERHEIDSTRAAT 15 / 2260 OEVEL, BELGIUM",Belgium,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10EsteeLauderPureColorEnvyMatteSculptingLipstick-333Persuasive_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10EsteeLauderPureColorEnvyMatteSculptingLipstick-333Persuasive_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10EsteeLauderPureColorEnvyMatteSculptingLipstick-333Persuasive_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10EsteeLauderPureColorEnvyMatteSculptingLipstick-333Persuasive_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Dermatologically Tested,Bullet,,,,,,,,,,,Matte,Lightweight,#af380f,Medium Coverage,,Matte,,,,,
EU00118377,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Matte Lipstick 3g - Red Rock,Red,Red Rock 640,2-3 ML,1,M.A.C,1950,1950,Matte Long Lasting Lipstick - Red Rock 640,,,1,Units,,"Vision Star, Imported By: Elca Cosmetics Pvt Ltd 12A-05 Parinee Crescenzo, 13th Floor, C38-39, G Block, Behind MCA, BKC, Bandra East,MUMBAI,MAHARASHTRA,400051",Belgium,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10M.A.CMatteLipstick3g-RedRock_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10M.A.CMatteLipstick3g-RedRock_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10M.A.CMatteLipstick3g-RedRock_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10M.A.CMatteLipstick3g-RedRock_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Dermatologically Tested,Bullet,,,,,Long Lasting,,,,,,Matte,Smooth Texture,,Medium Coverage,Regular,Matte,,,,,
EU00118378,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Iconic Collection Lipstick - Ginza Lit,Metallic,Ginza Lit,15-20 ML,1,CAL Losangeles,685,582,Iconic Collection Lipstick 5 gm - Ginza Lit,,,1,Units,,"PASSION OVERSEAS, Realit Passion Overseas PVT.Ltd ,H-54,Rajouri Garden ,Main Market,New Delhi-110027,Mobile No-8800602587",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10CALLosangelesIconicCollectionLipstick-GinzaLit_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10CALLosangelesIconicCollectionLipstick-GinzaLit_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10CALLosangelesIconicCollectionLipstick-GinzaLit_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10CALLosangelesIconicCollectionLipstick-GinzaLit_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Alcohol-Free,Bullet,,,,,,,,,,,Matte,Moisturising,,Full Coverage,Regular,,,,,,
EU00118379,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Set Of 2 LIT Moist Matte Lipstick -Red Sensation - Pink Crush - 54gm,"Red,Pink",Red Sensation - Pink Crush,54g,1,MyGlamm,599,359,Set Of 2 LIT Moist Matte Lipstick,,,2,Units,,"Supercom Net, Viva Cosmetics, Regd. Oce & Factory AT: C-1/ 1 & 2, Radheshyam Indl. Complex, Asangaon, Shahapur, Thane - 421 601, Maharashtra, India",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10MyGlammSetOf2LITMoistMatteLipstick-RedSensation-PinkCrush-54gm_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10MyGlammSetOf2LITMoistMatteLipstick-RedSensation-PinkCrush-54gm_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10MyGlammSetOf2LITMoistMatteLipstick-RedSensation-PinkCrush-54gm_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10MyGlammSetOf2LITMoistMatteLipstick-RedSensation-PinkCrush-54gm_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Fragrance-Free,Bullet,,,,,,,,,,,Matte,Moisturising,,Full Coverage,Regular,Matte,,,,,
EU00118380,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Ultime Pro Matte Lip Crayon with Cocoa Butter & Chamomile 2.8g - Peach Me 08,Peach,Peach Me 08,2-3 ML,1,FACES CANADA,849,636,Ultime Pro Matte Lip Crayon with Cocoa Butter & Chamomile 2.8 g - Peach Me 08,,,1,Units,,"Faces Cosmetics India Private Limited, Schwan-STABILO Cosmetics ,90562 Germany",Germany,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FACESCANADAUltimeProMatteLipCrayonwithCocoaButter&Chamomile2.8g-PeachMe08_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FACESCANADAUltimeProMatteLipCrayonwithCocoaButter&Chamomile2.8g-PeachMe08_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FACESCANADAUltimeProMatteLipCrayonwithCocoaButter&Chamomile2.8g-PeachMe08_3.jpg,,,,,(Y),(Y),(N),,,,,,"Cocoa Butter,Chamomile,Peach",,,Cruelty-Free,Crayon,,,,,,,,,,,Matte,Moisturising,,Medium Coverage,Regular,Matte,,,,,
EU00118381,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Set of 2 9 to 5 Weightless Matte Mousse Lipstick - Blush Velvet & Nude Cushion,Brown,Blush Velvet&nbsp; Nude Cushion,Pack,1,Lakme,1400,1400,"This set consists of 
9 to 5 Weightless Matte Mousse Lip & Cheek Color Lipstick - Blush Velvet
9 to 5 Weightless Matte Mousse Lip & Cheek Color Lipstick - Nude Cushion ",,,2,Units,,"Truenet Commerce, Hindustan Unilever Limited, Unilever House, B D Sawant Marg, Chakala, Andheri (E), Mumbai 400099",India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LakmeSetof29to5WeightlessMatteMousseLipstick-BlushVelvet&NudeCushion_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LakmeSetof29to5WeightlessMatteMousseLipstick-BlushVelvet&NudeCushion_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LakmeSetof29to5WeightlessMatteMousseLipstick-BlushVelvet&NudeCushion_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10LakmeSetof29to5WeightlessMatteMousseLipstick-BlushVelvet&NudeCushion_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Dermatologically Tested,Liquid,,,,,,,,,,,Matte,Long Lasting,#b84e54,Full Coverage,,Matte,,,,,
EU00118382,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Twist & Go Matte Crayon Lipstick 1.8 g - Crimson Side 128,Brown,Crimson Side 128,0-2 ML,1,Plum,699,559,Twist & Go Matte Crayon Lipstick - Crimson Side 128,,,1,Units,,"Pureplay skin sciences(INDIA) PRIVATE LIMITED, ""M/s. Schwan Cosmetics GmbH & Co KG, Schwanweg 1, 90562 Heroldsberg, Germany """,India,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumTwist&GoMatteCrayonLipstick1.8g-CrimsonSide128_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumTwist&GoMatteCrayonLipstick1.8g-CrimsonSide128_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumTwist&GoMatteCrayonLipstick1.8g-CrimsonSide128_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10PlumTwist&GoMatteCrayonLipstick1.8g-CrimsonSide128_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Vegan,Crayon,,,,,,,,,,,Matte,Lightweight,,Medium Coverage,Regular,Matte,,,,,
EU00118383,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Set of 2 Lipsticks,Red,Set,Pack,1,Revlon,1498,793,"Revlon Super Lustrous Get Noticed Matte Lipstick
Exclusive LiquiSilk formula with mega-moisturisers which seal in colour and softness
Has a silky-smooth, creamy texture which is easy to apply

Revlon Super Lustrous Queenly Me Matte lipstick
Has LiquiSilk formula that seals in colour and softness
Matte finish",,,2,Units,,"Flashtech Retail, Productid-1094088:G.S.Pharmbutor Pvt.Ltd., (Unit-II), Plot no.58,59,66 & 67, Sector 3, I.I.E.Pantnagar, Rudrapur -263153, Uttarakhand / Revlon Consumer Corporation, 1501, Williamboro Street, Oxford, North Carolina 27505, USA;Productid-1176424:G.S.Pharmbutor Pvt.Ltd., (Unit-II), Plot no.58,59,66 & 67, Sector 3, I.I.E.Pantnagar, Rudrapur -263153, Uttarakhand / Revlon Consumer Corporation, 1501, Williamboro Street, Oxford, North Carolina 27505, USA;",United States of America,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10RevlonSetof2Lipsticks_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10RevlonSetof2Lipsticks_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10RevlonSetof2Lipsticks_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10RevlonSetof2Lipsticks_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Dermatologically Tested,Bullet,,,,,,,,,,,Matte,Fuller Lips,,Full Coverage,Regular,Matte,,,,,
EU00118384,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Long Wear Hydrating Powder Kiss Velvet Blur Slim Lipstick - Devoted To Danger,Red,Devoted To Danger 11,0-2 ML,1,M.A.C,2700,2700,Long Wear Hydrating Powder Kiss Velvet Blur Slim Lipstick - Devoted To Danger 11,,,1,Units,,"Vision Star, The Estee Lauder Companies lnc., 767 Fifth Avenue, NY 10153, U.S.A.",United States of America,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10M.A.CLongWearHydratingPowderKissVelvetBlurSlimLipstick-DevotedToDanger_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10M.A.CLongWearHydratingPowderKissVelvetBlurSlimLipstick-DevotedToDanger_2.jpg,,,,,,(Y),(Y),(N),,,,,,,,,Cruelty-Free,Bullet,,,,,Hydrating,,,,,,Velvet,Long Lasting,,Full Coverage,Regular,,,,,,
EU00118385,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Love Me Liqiuid Lip Colour 3.1 ml - Coffee & Cigs,Maroon,Coffee &amp; Cigs,3-3.5 ML,1,M.A.C,2700,2700,"Love Me Liquid Lipcolour
Shade name: I Vote For Me

Disclaimer: 
Please be aware ingredient listing may change and vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.
Please note that you can purchase a maximum of 6 units from a particular range per transaction. 12 units are allowed if the products are from different ranges.",,,1,Units,,"Vision Star, -",Belgium,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10M.A.CLoveMeLiqiuidLipColour3.1ml-Coffee&Cigs_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10M.A.CLoveMeLiqiuidLipColour3.1ml-Coffee&Cigs_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10M.A.CLoveMeLiqiuidLipColour3.1ml-Coffee&Cigs_3.jpg,,,,,(Y),(Y),(N),,,,,,Coffee,,,Dermatologically Tested,Liquid,,,,,,,,,,,Matte,Moisturising,#8c3021,Medium Coverage,,,,,,,
EU00118386,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Cosmetics Mousse Muse Maskproof Lip Cream-06 Harmony in Red,Red,,5-6 ML,1,SUGAR,599,599,"Lusciously creamy, airy-light and 100% transfer-proof! SUGAR Mousse Muse Maskproof Lip Cream delivers intense matte colour in one single swipe! This 24-hour wear, full-coverage liquid lip cream gives you plump, smooth lips and doesn't settle into your lip lines or fades. The ultra-lightweight, whipped formula leaves a cushiony, velvet feel and lasts throughout the daycome cocktails, food or (even kisses). The custom doe-foot applicator makes the lipstick application effortless and does not pull or tug your lips. Indulge in a show-stopping pout with 8 long-lasting lipstick shades that flatter all skin tones!",,,1,Units,,"VELLVETTE LIFESTYLE PVT LTD, Vellvette Lifestyle Private Limited B-1004, Palatial Heights, Chandivali Farm Road, Andheri East, Mumbai - 400072",China,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SUGARCosmeticsMousseMuseMaskproofLipCream-06HarmonyinRed_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10SUGARCosmeticsMousseMuseMaskproofLipCream-06HarmonyinRed_2.jpg,,,,,,(Y),(Y),(N),,,,,Lips ,,,,Cruelty-Free,Liquid,,,,,"Transfer Proof,Long Lasting",,,,,,Matte,Hydrating,,Full Coverage,Regular,"Full Coverage,Matte",,,,,
EU00118387,RET,RET-13,RET-13-13,RET-13-13-14,RET-13-14-14-10,Set of 2 UltimePro HD Intense Matte Lipsticks,Pink,magnetic 02,Pack,1,FACES CANADA,1598,1278,"Set of 2 UltimePro HD Intense Matte Lipsticks
Shade Name: Mulberry Magic 17 & Magnetic 02",,,2,Units,,"Supercom Net, FACES CANADA,Schwan-STABILO Cosmetics,Schwanweg 1, 90562 Heroldsberg, Germany",Canada,,,,,,,,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FACESCANADASetof2UltimeProHDIntenseMatteLipsticks_1.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FACESCANADASetof2UltimeProHDIntenseMatteLipsticks_2.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FACESCANADASetof2UltimeProHDIntenseMatteLipsticks_3.jpg,https://datalabs.siva3.io/images/LipsticksRET-13-14-14-10FACESCANADASetof2UltimeProHDIntenseMatteLipsticks_4.jpg,,,,(Y),(Y),(N),,,,,,,,,Paraben-Free,Crayon,,,,,,,,,,,Matte,High Color Payoff,,Full Coverage,Regular,Matte,,,,,
