L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Ingredients,Ingredient,Specification,About
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Chicken Breakfast Bacon - Beechwood Smoked, 200 g","This Chicken Breakfast Bacon is masterfully crafted and patiently smoked with beechwood, each slice of our new bacon is a voyage into new taste territories! This bacon is a healthy and delicious option for any meal.",200 g,g,200 g,1,1,320,320,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,['40220315'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40220315_2-prasuma-chicken-breakfast-bacon-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220315-2_2-prasuma-chicken-breakfast-bacon-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220315-3_1-prasuma-chicken-breakfast-bacon-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220315-4_1-prasuma-chicken-breakfast-bacon-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40220315-5_1-prasuma-chicken-breakfast-bacon-beechwood-smoked.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40220315', 'FSSAI No: 10012064000136', 'Manufactured & Marketed by:Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002 ', 'Country of origin: India', 'Best before 01-09-2023', '","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,-,"Chicken Meat, Water, Spices & Condiments, Emulsifier (Ins 450, 451), Anti-oxidant (Ins 300), Colour Fixative (Ins 250)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Chicken Cheese & Chiili Sausage - Beechwood Smoked, 250 g","Made from lightly seasoned chicken with delicious chunks of real Swiss Cheese, made from select cuts of chicken and a special blend of seasoning. As the name suggests, these sausages are the perfect addition to any other meal. Eat Better with Prasuma: Vacuum Packed and Sealed, Antibiotic Residue & Hormone Free Meat, Temperature Controlled Processing.",250 g,g,250 g,1,1,195,195,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,['40211361'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40211361_2-prasuma-chicken-cheese-chiili-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211361-2_2-prasuma-chicken-cheese-chiili-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211361-3_1-prasuma-chicken-cheese-chiili-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211361-4_1-prasuma-chicken-cheese-chiili-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211361-5_1-prasuma-chicken-cheese-chiili-sausage-beechwood-smoked.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Grill, roast or sautÂ‚Â© until the outside is golden brown and serve, as you like.","['EAN Code: 40211361', 'FSSAI Number: 10012064000136', 'Manufactured & Marketed by: Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002', 'Country Of Origin: India', 'Best Before 30-07-2023', '","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,-,"Chicken Meat, Water, Cheese, Spices & Condiments, Emulsifier (INS 450, 451), Anti-oxidant (INS 300), Colour fixative (INS 250)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Chicken Ham - Beechwood Smoked, 200 g","This ham is extra lean, a good source of protein and is low in fat making it a healthy and delicious option for any meal. Lightly smoked for exceptional flavour. Eat Better with Prasuma: Vacuum Packed and Sealed, Antibiotic Residue & Hormone Free Meat, Temperature Controlled Processing.",200 g,g,200 g,1,1,195,187.2,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,['40211362'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40211362_2-prasuma-chicken-ham-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211362-2_2-prasuma-chicken-ham-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211362-3_1-prasuma-chicken-ham-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211362-4_1-prasuma-chicken-ham-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211362-5_1-prasuma-chicken-ham-beechwood-smoked.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Best eaten cold - Great choice for sandwiches and salads alike!,"['EAN Code: 40211362', 'FSSAI Number: 10012064000136', 'Manufactured & Marketed by: Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002', 'Country Of Origin: India', 'Best Before 30-07-2023', '","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,-,"Chicken Meat, Water, Spices & Condiments, Emulsifier (INS 450, 451), Anti-oxidant (INS 300), Colour fixative (INS 250)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Chicken Sausage - Beechwood Smoked, 250 g","Made from select cuts of chicken and a special blend of seasoning, as the name suggests, these sausages are the perfect addition to breakfast or any other meal. Eat Better with Prasuma: Vacuum Packed and Sealed, Antibiotic Residue & Hormone Free Meat, Temperature Controlled Processing.",250 g,g,250 g,1,1,190,180.5,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,['40211360'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40211360_2-prasuma-chicken-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211360-2_2-prasuma-chicken-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211360-3_1-prasuma-chicken-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211360-4_1-prasuma-chicken-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211360-5_1-prasuma-chicken-sausage-beechwood-smoked.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Grill, roast or saute until the outside is golden brown and serve, as you like.","['EAN Code: 40211360', 'FSSAI Number: 10012064000136', 'Manufactured & Marketed by: Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002', 'Country Of Origin: India', 'Best Before 30-07-2023', '","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,-,"Chicken Meat, Water, Spices & Condiments, Emulsifier (INS 450, 451), Anti-oxidant (INS 300), Colour fixative (INS 250)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Pork - Loin Slice, 200 g Vacuum Packed","Delicately cut and sliced from the loin of pork, these mouth-watering pork loin slices are tender, require minimum preparation and are perfect for a quick and easy stir fry. Our pork represents the ""best of the best."" We take pride in producing premium-quality pork through stringent grading criteria to ensure only the most tender and juicy cuts for you.""",200 g Vacuum Packed,g,200 g Vacuum Packed,1,1,520,520,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122001",India,['8908000791626'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40089076_5-prasuma-pork-loin-slice.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40089076-2_4-prasuma-pork-loin-slice.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40089076-3_2-prasuma-pork-loin-slice.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Try an Asian style stir fry with the Loin Slice.,"['EAN Code: 8908000791626', 'Country of origin: India', 'FSSAI Number: 10012064000136', 'Manufactured & Marketed by: Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122001', 'Best before 01-09-2023', '","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122001",-,-,-,"No Hormones, No Antibiotics",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Pork Breakfast Bacon - Beechwood Smoked, 300 g","Pork Breakfast Bacon - Beechwood Smoked is made from extra lean and tender pork loins, which are carefully cured and slowly smoked for unmatched flavour. Our Prime Bacon is authentic and delicious! Eat Better with Prasuma: - Vacuum Packed and Sealed, Antibiotic Residue & Hormone Free Meat, Temperature Controlled Processing.",300 g,g,300 g,1,1,395,379.2,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,['40211367'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40211367_3-prasuma-pork-breakfast-bacon-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211367-2_3-prasuma-pork-breakfast-bacon-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211367-3_2-prasuma-pork-breakfast-bacon-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211367-4_2-prasuma-pork-breakfast-bacon-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211367-5_2-prasuma-pork-breakfast-bacon-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211367-6_1-prasuma-pork-breakfast-bacon-beechwood-smoked.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Pan-fry or microwave and serve with eggs, pasta, burgers.
Also, enjoy it with anything & everything!","[{'EAN Code': '40211367'}, {'FSSAI Number': '10012064000136'}, {'Manufactured & Marketed by': 'Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002'}, {'Country Of Origin': 'India'}]","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,-,"Pork Meat, Water, Spices & Condiments, Emulsifier (Ins 450, 451), Anti-oxidant (Ins 300), Colour Fixative (Ins 250)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Pork Frankfurter - Beechwood Smoked, 300 g","Flavoured with a traditional mix of spices and lightly smoked, these are easily the best bite-sized sausages. Eat Better with Prasuma: Vacuum Packed and Sealed, Antibiotic Residue and Hormone Free Meat, Temperature Controlled Processing.",300 g,g,300 g,1,1,295,295,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,['40211364'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40211364_2-prasuma-pork-frankfurter-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211364-2_2-prasuma-pork-frankfurter-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211364-3_1-prasuma-pork-frankfurter-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211364-4_1-prasuma-pork-frankfurter-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211364-5_1-prasuma-pork-frankfurter-beechwood-smoked.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Grill, roast or saute until the outside is golden brown and enjoy with your favourite dish.","['EAN Code: 40211364', 'FSSAI Number: 10012064000136', 'Manufactured & Marketed by: Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002', 'Country Of Origin: India', 'Best Before 30-07-2023', '","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,-,"Pork Meat, Water, Spices & Condiments, Emulsifier (Ins 450, 451), Anti-oxidant (Ins 300), Colour Fixative (Ins 250)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Pork Ham - Beechwood Smoked, 200 g","Made with the finest cuts of lean pork, the exquisite flavour of this expertly crafted ham is achieved through mild smoking over natural beechwood. Eat Better with Prasuma: - Vacuum Packed and Sealed, Antibiotic Residue & Hormone Free Meat, Temperature Controlled Processing.",200 g,g,200 g,1,1,260,239.2,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,['40211366'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40211366_2-prasuma-pork-ham-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211366-2_2-prasuma-pork-ham-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211366-3_1-prasuma-pork-ham-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211366-4_1-prasuma-pork-ham-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211366-5_1-prasuma-pork-ham-beechwood-smoked.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Best eaten when it is cold
A great choice for sandwiches and salads alike!","['EAN Code: 40211366', 'FSSAI Number: 10012064000136', 'Manufactured & Marketed by: Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002', 'Country Of Origin: India', 'Best Before 30-07-2023', '","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,-,"Pork Meat, Water, Spices & Condiments, Emulsifier (Ins 450, 451), Anti-oxidant (Ins 300), Colour Fixative (Ins 250)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Pork Pepperoni Salami - Cured & Smoked, 100 g","The supreme quality of our pepperoni is ensured by using only carefully selected high-quality pork and best the possible red pepper spice.  Eat Better with Prasuma: Vacuum Packed and Sealed, Antibiotic Residue and Hormone Free Meat, Temperature Controlled Processing.",100 g,g,100 g,1,1,195,183.3,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,['8906107170085'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40211365_2-prasuma-pork-pepperoni-salami-cured-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211365-2_2-prasuma-pork-pepperoni-salami-cured-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211365-3_1-prasuma-pork-pepperoni-salami-cured-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211365-4_1-prasuma-pork-pepperoni-salami-cured-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211365-5_1-prasuma-pork-pepperoni-salami-cured-smoked.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Heat and add to any pizza, sandwich or eggs or in a deli meat and cheese platter.","['EAN Code: 8906107170085', 'FSSAI Number: 10012064000136', 'Manufactured & Marketed by: Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002', 'Country Of Origin: India', 'Best Before 30-07-2023', '","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,-,"Pork Meat, Water, Spices & Condiments, Emulsifier (Ins 450, 451), Anti-oxidant (Ins 300), Colour Fixative (Ins 250)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Pork Sausage - Beechwood Smoked, 250 g","Made from select cuts of pork and a special blend of seasoning, as the name suggests, these sausages are the perfect addition to breakfast or any other meal. Eat Better with Prasuma: Vacuum Packed and Sealed, Antibiotic Residue & Hormone Free Meat, Temperature Controlled Processing.",250 g,g,250 g,1,1,250,237.5,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,['40211363'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_40211363_2-prasuma-pork-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211363-2_2-prasuma-pork-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211363-3_1-prasuma-pork-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211363-4_1-prasuma-pork-sausage-beechwood-smoked.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40211363-5_1-prasuma-pork-sausage-beechwood-smoked.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Grill, roast or sautÂ‚Â© until the outside is golden brown and serve, as you like","['EAN Code: 40211363', 'FSSAI Number: 10012064000136', 'Manufactured & Marketed by: Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002', 'Country Of Origin: India', 'Best Before 30-07-2023', '","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,-,"Pork Meat, Water, Spices & Condiments, Emulsifier (Ins 450, 451), Anti-oxidant (Ins 300), Colour Fixative (Ins 250)",-,-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-17,Prasuma,"Prasuma Prasuma Chicken - Momos, Original 24 pcs + Chicken Momos - Vegetable 24 pcs, Combo 2 Items","Made with premium ingredients and no preservatives, each Prasuma Momo is crafted with thin wrappers that allow for a larger filling-to-wrapper ratio, these bite-sized treats are full of flavour and easy to prepare. Prasuma Momos can be microwaved, pan-fried, steamed or deep-fried and ready to eat in as little as 2 minutes.
Made with premium ingredients and no preservatives, each Prasuma Momo is crafted with thin wrappers that allow for a larger filling-to-wrapper ratio, these bite-sized treats are full of flavour and easy to prepare. Prasuma Momos can be microwaved, pan-fried, steamed or deep-fried and ready to eat in as little as 2 minutes.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,620,570.59,"Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",India,['1214774'],['10012064000136'],https://datalabs.siva3.io/image/Eunimart_groceries_214774_2-prasuma-prasuma-chicken-momos-original-24-pcs-chicken-momos-vegetable-24-pcs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214774-2_2-prasuma-prasuma-chicken-momos-original-24-pcs-chicken-momos-vegetable-24-pcs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214774-3_2-prasuma-prasuma-chicken-momos-original-24-pcs-chicken-momos-vegetable-24-pcs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214774-4_2-prasuma-prasuma-chicken-momos-original-24-pcs-chicken-momos-vegetable-24-pcs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214774-5_2-prasuma-prasuma-chicken-momos-original-24-pcs-chicken-momos-vegetable-24-pcs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214774-6_2-prasuma-prasuma-chicken-momos-original-24-pcs-chicken-momos-vegetable-24-pcs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214774-7_2-prasuma-prasuma-chicken-momos-original-24-pcs-chicken-momos-vegetable-24-pcs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214774-8_2-prasuma-prasuma-chicken-momos-original-24-pcs-chicken-momos-vegetable-24-pcs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214774-9_2-prasuma-prasuma-chicken-momos-original-24-pcs-chicken-momos-vegetable-24-pcs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214774-10_2-prasuma-prasuma-chicken-momos-original-24-pcs-chicken-momos-vegetable-24-pcs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Prasuma Momos are fully cooked and ready to heat & serve out of the pack or be prepared to your liking. 
1) MICROWAVE: Heat in a microwave safe dish for 2 minutes. 
2) STEAM: Heat in steamer for 5 minutes 
3) PAN FRY: Add Oil and water in pan and heat for 3-4 minutes 
4) DEEP FRY: Deep fry in hot oil for 3 minutes till golden brown 
For video instructions and delicious recipes visit www.prasuma.com or scan QR code. To create quick and nutritious meals; try them in soups, salads, chili garlic stir-fry or noodles.
Prasuma Momos are fully cooked and ready to heat & serve out of the pack or be prepared to your liking. 
1) MICROWAVE: Heat in a microwave safe dish for 2 minutes. 
2) STEAM: Heat in the steamer for 3-4 minutes 
3) PAN FRY: Add Oil and water in pan and heat for 2-3 minutes 
4) DEEP FRY: Deep fry in hot oil for 2 minutes till golden brown. 
For video instructions and delicious recipes visit www.prasuma.com or scan QR code. To create quick and nutritious meals; try them in soups, salads, chili garlic stir-fry or noodles.","['EAN Code: 1214774', 'Country of origin: India', 'FSSAI Number: 10012064000136', 'Manufactured & Marketed By: Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002', 'Best before 30-07-2023', '","Ample Foods Pvt. Ltd., Plot No. 127, Sector 6, IMT Manesar, Gurugram, Haryana - 122002",-,-,-,"Chicken Meat, Refined Wheat Flour, Onion, Oil, Spices & Condiments, Flavour Enhancer (E621), Emulsifier (E475), Acidity Regulator (E322) Cabbage, Refined Wheat Flour, Onion, Paneer, Butter, Carrot, Spices & Condiments, Flavour Enhancer (E621), Emulsifier (E475), Acidity Regulator (E322)",-,-,-
