L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Leg Pieces, Fresh & Tender, 500 g","Lamb meat is one of the most widely consumed meats in the world. Lamb meat is very tasty in any form, whether as curry, fried or barbecued. Ideal for preparing delicious curries. Fresho procures its meats from trusted vendors so that you receive the best in terms of taste and quality. It is hygienically packed, stored and transported in a temperature-controlled environment to keep the freshness and quality intact. Goat meat is loaded with all the required healthy nutrients for the body in high amounts. It is a very nutritional food for the health. Fresho Mutton Lamb - Leg Pieces is very fresh and perfect to cook or grill on special occasions.",500 g,g,500 g,1,1,1078,674,Bigbasket,India,['40227624'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227624_1-fresho-mutton-lamb-leg-pieces-fresh-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227624-2_1-fresho-mutton-lamb-leg-pieces-fresh-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227624'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Mince, Juicy & Tender, 250 g","Fresho Mutton Lamb - Mince is used to cook a variety of dishes like curries, fried dishes, keema, sausages, salami or added in the rolls, biryani or sandwiches.it is commonly and mostly consumed meat all over the world by people because of its high protein level, high iron level and low-fat level. Get soft and tender ready to cook mutton mince for that perfect keema. It is tender, and convenient to cook with just one wash. This mince delivered are hygienically processed & packed with the required temperature control condition. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours. Mince wonÇ¬Ç¬ôt be your fallback anymore with this beauty. Ground lamb meat from the hind legs will not only eloquently elevate your red meat culinary adventures but also do justice to the versatility of your recipes. Allow this pure meat mince to inspire you to create more than you ever have.",250 g,g,250 g,1,1,636,395,Bigbasket,India,['40227628'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227628_1-fresho-mutton-lamb-mince-juicy-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227628-2_1-fresho-mutton-lamb-mince-juicy-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227628'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Mince, Juicy & Tender, 250 g","Fresho Mutton Lamb - Mince is used to cook a variety of dishes like curries, fried dishes, keema, sausages, salami or added in the rolls, biryani or sandwiches.it is commonly and mostly consumed meat all over the world by people because of its high protein level, high iron level and low-fat level. Get soft and tender ready to cook mutton mince for that perfect keema. It is tender, and convenient to cook with just one wash. This mince delivered are hygienically processed & packed with the required temperature control condition. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours. Mince wonÇ¬Ç¬ôt be your fallback anymore with this beauty. Ground lamb meat from the hind legs will not only eloquently elevate your red meat culinary adventures but also do justice to the versatility of your recipes. Allow this pure meat mince to inspire you to create more than you ever have.",250 g,g,250 g,1,1,636,395,Bigbasket,India,['40227628'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227628_1-fresho-mutton-lamb-mince-juicy-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227628-2_1-fresho-mutton-lamb-mince-juicy-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227628'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Mince, Juicy & Tender, 250 g","Fresho Mutton Lamb - Mince is used to cook a variety of dishes like curries, fried dishes, keema, sausages, salami or added in the rolls, biryani or sandwiches.it is commonly and mostly consumed meat all over the world by people because of its high protein level, high iron level and low-fat level. Get soft and tender ready to cook mutton mince for that perfect keema. It is tender, and convenient to cook with just one wash. This mince delivered are hygienically processed & packed with the required temperature control condition. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist and full of delightful flavours. Mince wonÇ¬Ç¬ôt be your fallback anymore with this beauty. Ground lamb meat from the hind legs will not only eloquently elevate your red meat culinary adventures but also do justice to the versatility of your recipes. Allow this pure meat mince to inspire you to create more than you ever have.",250 g,g,250 g,1,1,636,395,Bigbasket,India,['40227628'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227628_1-fresho-mutton-lamb-mince-juicy-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227628-2_1-fresho-mutton-lamb-mince-juicy-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227628'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Neck Pieces, Fresh & Flavourful, 500 g","Fresho Mutton Lamb Neck pcs might not seem like the most, well, glamorous, cut of mutton, but we think it's one of best. Really richly flavoured, the mutton neck has beautiful internal marbling that makes it succulent and versatile. Cooked quickly or slowly, the marbling mingles with the meat making it super-moist and sweetly flavoured. Not bad for such an affordable cut.",500 g,g,500 g,1,1,1013,638,Bigbasket,India,['40227637'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227637_1-fresho-mutton-lamb-neck-pieces-fresh-flavourful.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227637-2_1-fresho-mutton-lamb-neck-pieces-fresh-flavourful.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227637'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Shoulder Pieces, Juicy & Tender, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g  7 To 9 pcs (Each piece of 30 to 45 g) 2-3 people 0-4 deg Celsius.
Fresho Mutton Lamb - Shoulder Pieces are perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227631'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227631_1-fresho-mutton-lamb-shoulder-pieces-juicy-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227631-2_1-fresho-mutton-lamb-shoulder-pieces-juicy-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227631'}, {'FSSAI No': ''}, {'Manufactured & marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Shoulder Pieces, Juicy & Tender, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g  7 To 9 pcs (Each piece of 30 to 45 g) 2-3 people 0-4 deg Celsius.
Fresho Mutton Lamb - Shoulder Pieces are perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227631'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227631_1-fresho-mutton-lamb-shoulder-pieces-juicy-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227631-2_1-fresho-mutton-lamb-shoulder-pieces-juicy-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227631'}, {'FSSAI No': ''}, {'Manufactured & marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb - Shoulder Pieces, Juicy & Tender, 7 To 9 pcs, 250 g","Net Weight Number of Pcs Serving Size Storage Temp
250 g  7 To 9 pcs (Each piece of 30 to 45 g) 2-3 people 0-4 deg Celsius.
Fresho Mutton Lamb - Shoulder Pieces are perfect for mutton curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get soft and tender ready to cook mutton pieces for that perfect mutton curry or mutton biriyani when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme Cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with the required temperature control conditions. It passes several quality checks to make the meat safe to consume.",250 g,g,250 g,9,1,506,314,Bigbasket,India,['40227631'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227631_1-fresho-mutton-lamb-shoulder-pieces-juicy-tender.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227631-2_1-fresho-mutton-lamb-shoulder-pieces-juicy-tender.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227631'}, {'FSSAI No': ''}, {'Manufactured & marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb Neck, 250 g","Fresho Mutton Lamb Neck pcs might not seem like the most, well, glamorous, cut of mutton, but we think it's one of best. Really richly flavoured, mutton neck has beautiful internal marbling that makes it succulent and versatile. Cooked quickly or slowly, the marbling mingles with the meat making it super-moist and sweetly flavoured. Not bad for such an affordable cut.",250 g,g,250 g,1,1,532,332,Bigbasket,India,['40227638'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227638_2-fresho-mutton-lamb-neck.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227638-2_2-fresho-mutton-lamb-neck.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227638'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb Neck, 250 g","Fresho Mutton Lamb Neck pcs might not seem like the most, well, glamorous, cut of mutton, but we think it's one of best. Really richly flavoured, mutton neck has beautiful internal marbling that makes it succulent and versatile. Cooked quickly or slowly, the marbling mingles with the meat making it super-moist and sweetly flavoured. Not bad for such an affordable cut.",250 g,g,250 g,1,1,532,332,Bigbasket,India,['40227638'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227638_2-fresho-mutton-lamb-neck.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227638-2_2-fresho-mutton-lamb-neck.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227638'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb Rack - Fresh, Fleshy, Juicy & Tender Pieces, 1 kg","Visually stunning, and on the bone for maximum flavour, Fresho Mutton Lamb Rack of Lamb represents a choice lineup of succulent lamb chops in one place. This is ideal as a smaller roasting joint for two, promising the qualities that set our lamb apart. That is, rich flavours owing to the lush pastures of our farms where our flocks mature on diets of wildflowers, herbs, and natural grasses. Seasonally tender rack of lamb, expertly matured and hand prepared by specialist butchers.",1 kg,kg,1 kg,1,1,1988,1250,Bigbasket,India,['40227640'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227640_1-fresho-mutton-lamb-rack-fresh-fleshy-juicy-tender-pieces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227640-2_1-fresho-mutton-lamb-rack-fresh-fleshy-juicy-tender-pieces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227640-3_1-fresho-mutton-lamb-rack-fresh-fleshy-juicy-tender-pieces.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40227640', 'FSSAI No:', 'Manufactured & Marketed by: Bigbasket', 'Country of origin: India', 'Best before 2 days from the date of delivery', '",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb Rack - Fresh, Fleshy, Juicy & Tender Pieces, 250 g","Visually stunning, and on the bone for maximum flavour, Fresho Mutton Lamb Rack of Lamb represents a choice lineup of succulent lamb chops in one place. This is ideal as a smaller roasting joint for two, promising the qualities that set our lamb apart. That is, rich flavours owing to the lush pastures of our farms where our flocks mature on diets of wildflowers, herbs, and natural grasses. Seasonally tender rack of lamb, expertly matured and hand prepared by specialist butchers.",250 g,g,250 g,1,1,480,296,Bigbasket,India,['40227642'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227642_1-fresho-mutton-lamb-rack-fresh-fleshy-juicy-tender-pieces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227642-2_1-fresho-mutton-lamb-rack-fresh-fleshy-juicy-tender-pieces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227642-3_1-fresho-mutton-lamb-rack-fresh-fleshy-juicy-tender-pieces.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40227642', 'FSSAI No:', 'Manufactured & Marketed by: Bigbasket', 'Country of origin: India', 'Best before 2 days from the date of delivery', '",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb Rack - Fresh, Fleshy, Juicy & Tender Pieces, 500 g","Visually stunning, and on the bone for maximum flavour, Fresho Mutton Lamb Rack of Lamb represents a choice lineup of succulent lamb chops in one place. This is ideal as a smaller roasting joint for two, promising the qualities that set our lamb apart. That is, rich flavours owing to the lush pastures of our farms where our flocks mature on diets of wildflowers, herbs, and natural grasses. Seasonally tender rack of lamb, expertly matured and hand prepared by specialist butchers.",500 g,g,500 g,1,1,1000,629,Bigbasket,India,['40227641'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227641_1-fresho-mutton-lamb-rack-fresh-fleshy-juicy-tender-pieces.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227641-2_1-fresho-mutton-lamb-rack-fresh-fleshy-juicy-tender-pieces.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40227641', 'FSSAI No:', 'Manufactured & Marketed by: Bigbasket', 'Country of origin: India', 'Best before 2 days from the date of delivery', '",Bigbasket,-,-,-,Mutton Lamb.
RET,RET-10,RET-10-15,RET-10-15-11,RET-10-15-11-10,Fresho,"Fresho Mutton Lamb Ribs Chop, 250 g","Fresho Mutton Lamb Ribs Chop, is perfect for mutton starters or curries, these cubes should be cooked over high heat to seal juices initially and then cooked till tender on low heat. Get the soft and tender ready-to-cook mutton pieces for that perfect mutton chop when you decide to get your meat pieces more. It is tender, lean, cut, so it is good when cooked rare to medium-rare. Supreme cuts of Mutton make it convenient to cook with just one wash. These meat pieces that are delivered are hygienically processed & packed with required temperature control conditions. It passes several quality checks to make the meat safe to consume. Cut from the best end of the lamb, tender, moist, and full of delightful flavours.",250 g,g,250 g,1,1,532,332,Bigbasket,India,['40227620'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40227620_3-fresho-mutton-lamb-ribs-chop.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40227620-2_3-fresho-mutton-lamb-ribs-chop.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40227620'}, {'FSSAI No': ''}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-,Mutton Lamb.
