L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Orange - Nagpur Premium, 1 kg (approx. 4-5 pcs)","Fresho Nagpur oranges are loaded with beneficial nutrients and have a refreshing taste and aroma. These healthy fruits are low in calories and can be consumed in versatile ways. Fresho procures these oranges directly from farmers in Nagpur and stores them carefully to preserve taste and food values.
Nagpur oranges are rich in antioxidants, vitamin C, B, A, and dietary fibres. They can prevent peptic ulcers and stomach cancers, and help the body to fight infections. It reduces the risk of strokes among women, lowers blood glucose levels and improves skin too.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",1 kg (approx. 4-5 pcs),kg,1 kg (approx. 4-5 pcs),5,1,128.95,128.95,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40232958'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40232958_3-fresho-orange-nagpur-premium.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40232958'}, {'Country of origin': 'India'}]",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Orange - Nagpur, Regular, 2 x 1kg Multipack","Freshly picked directly from Nagpur farms, Fresho Nagpur oranges are sweet and bursting with juice. These are simple to peel and section. Treat your taste buds with this mouth-watering fruit that is sweet and has a distinctive flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/",2 x 1kg Multipack,kg,2 x 1kg Multipack,1,1,223.68,151,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1222182'],-,https://datalabs.siva3.io/image/Eunimart_groceries_222182_1-fresho-orange-nagpur-regular.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Oranges are a good source of vitamin C and B complex. They lower cholesterol and control blood sugar levels.
Oranges contain carotenoids, which maintain good eye health and prevent constipation. Orange peels are highly nutritious, fibre-rich and edible.
They are believed to be good for the skin and nails.",-,"[{'EAN Code': '1222182'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Orange - Nagpur, Regular, 2 x 1kg Multipack","Freshly picked directly from Nagpur farms, Fresho Nagpur oranges are sweet and bursting with juice. These are simple to peel and section. Treat your taste buds with this mouth-watering fruit that is sweet and has a distinctive flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/",2 x 1kg Multipack,kg,2 x 1kg Multipack,1,1,223.68,151,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1222182'],-,https://datalabs.siva3.io/image/Eunimart_groceries_222182_1-fresho-orange-nagpur-regular.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Oranges are a good source of vitamin C and B complex. They lower cholesterol and control blood sugar levels.
Oranges contain carotenoids, which maintain good eye health and prevent constipation. Orange peels are highly nutritious, fibre-rich and edible.
They are believed to be good for the skin and nails.",-,"[{'EAN Code': '1222182'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Orange - Nagpur, Regular, 2 x 1kg Multipack","Freshly picked directly from Nagpur farms, Fresho Nagpur oranges are sweet and bursting with juice. These are simple to peel and section. Treat your taste buds with this mouth-watering fruit that is sweet and has a distinctive flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/",2 x 1kg Multipack,kg,2 x 1kg Multipack,1,1,223.68,151,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1222182'],-,https://datalabs.siva3.io/image/Eunimart_groceries_222182_1-fresho-orange-nagpur-regular.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Oranges are a good source of vitamin C and B complex. They lower cholesterol and control blood sugar levels.
Oranges contain carotenoids, which maintain good eye health and prevent constipation. Orange peels are highly nutritious, fibre-rich and edible.
They are believed to be good for the skin and nails.",-,"[{'EAN Code': '1222182'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Orange - Nagpur, Regular, 2 x 1kg Multipack","Freshly picked directly from Nagpur farms, Fresho Nagpur oranges are sweet and bursting with juice. These are simple to peel and section. Treat your taste buds with this mouth-watering fruit that is sweet and has a distinctive flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/",2 x 1kg Multipack,kg,2 x 1kg Multipack,1,1,223.68,151,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1222182'],-,https://datalabs.siva3.io/image/Eunimart_groceries_222182_1-fresho-orange-nagpur-regular.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Oranges are a good source of vitamin C and B complex. They lower cholesterol and control blood sugar levels.
Oranges contain carotenoids, which maintain good eye health and prevent constipation. Orange peels are highly nutritious, fibre-rich and edible.
They are believed to be good for the skin and nails.",-,"[{'EAN Code': '1222182'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Orange - Nagpur, Small (Loose), 2 kg","Freshly picked directly from the farms where they are organically grown with care. These sweet and juicy oranges are an absolute delight and they are also simple to peel and section.
Treat your taste buds with this lingering fruit and its sweet, distinctive flavour.

Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/",2 kg,kg,2 kg,1,1,140.79,107,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40094039'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40094039_10-fresho-orange-nagpur-small.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094039-2_4-fresho-orange-nagpur-small.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094039-3_3-fresho-orange-nagpur-small.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Oranges are a good source of vitamin C and B complex. They lower cholesterol and control blood sugar level.
Oranges contain carotenoids, which maintains good eye health and prevents constipation. Orange peels are highly nutritious, fibre-rich and edible.
They are believed to be good for skin and nails.",-,"[{'EAN Code': '40094039'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Orange - Organically Grown (Loose), 500 g","Freshly picked directly from the farms where they are organically grown with care.
These sweet and juicy oranges are an absolute delight and they are also simple to peel and section.
Treat your taste buds with this lingering fruit and its sweet, distinctive flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/",500 g,g,500 g,1,1,65.79,50,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40050052'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40050052_7-fresho-orange-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050052-2_1-fresho-orange-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050052-3_1-fresho-orange-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Oranges are a good source of vitamin C and B complex.
They lower cholesterol and control blood sugar level.
Oranges contain carotenoids, which maintains good eye health and prevents constipation.
Orange peels are highly nutritious, fiber-rich and edible. They are believed to be good for skin and nails.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1008/orange-peel-chutney/"">https://www.bigbasket.com/cookbook/recipes/1008/orange-peel-chutney/",-,"[{'EAN Code': '40050052'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Orange - Organically Grown (Loose), 500 g","Freshly picked directly from the farms where they are organically grown with care.
These sweet and juicy oranges are an absolute delight and they are also simple to peel and section.
Treat your taste buds with this lingering fruit and its sweet, distinctive flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/",500 g,g,500 g,1,1,65.79,50,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40050052'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40050052_7-fresho-orange-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050052-2_1-fresho-orange-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050052-3_1-fresho-orange-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Oranges are a good source of vitamin C and B complex.
They lower cholesterol and control blood sugar level.
Oranges contain carotenoids, which maintains good eye health and prevents constipation.
Orange peels are highly nutritious, fiber-rich and edible. They are believed to be good for skin and nails.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1008/orange-peel-chutney/"">https://www.bigbasket.com/cookbook/recipes/1008/orange-peel-chutney/",-,"[{'EAN Code': '40050052'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Oranges + Apples + Banana, Combo 3 Items","Fresho Orange - Nagpur, Regular 1 kg
Freshly picked directly from Nagpur farms, Fresho Nagpur oranges are sweet and bursting with juice. These are simple to peel and section. Treat your taste buds with this mouth-watering fruit that is sweet and has a distinctive flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/ 

Fresho Banana - Robusta 1 kg
Relish the soft, buttery texture of Robusta bananas that are light green and have a great fragrance and taste. The stalks of Robustas are thick and rigid. Fresh fruits are green, which revolve to a bright yellow on ripening and the flesh contains a white-ceramic colour.
Fresho Robusta is fine quality, sweet-flavoured, mushy and soft bananas.
Do not forget to check our delicious fruit recipes - https://www.bigbasket.com/cookbook/recipes/1781/banana-smoothie/

Fresho Baby Apple Shimla 1 kg
Baby Apples are mini blush red apples with slight yellow streaks and have a smooth texture.
The apple flesh is greenish-white and grained, and it tastes sweet and juicy. The crispiness and the aroma of the apples make them more attractive.
Apples are best when it is consumed fresh after meals or as a healthy snack for kids.",Combo 3 Items,Combo  Items,Combo 3 Items,3,1,403.94,297.5,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['1222189'],-,https://datalabs.siva3.io/image/Eunimart_groceries_222189_1-fresho-oranges-apples-banana.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Fresho Orange - Nagpur, Regular 1 kg
Oranges are a good source of vitamin C and B complex. They lower cholesterol and control blood sugar levels.
Oranges contain carotenoids, which maintain good eye health and prevent constipation. Orange peels are highly nutritious, fibre-rich and edible.
They are believed to be good for the skin and nails.

Fresho Banana - Robusta 1 kg
One banana supplies 30 per cent of the daily vitamin B6 requirement and is rich in vitamin C, potassium and fibre.
It reduces appetite and promotes weight loss, while also boosting the immune system and keeping the bones strong. It is very good for pregnant women and athletes.

Fresho Baby Apple Shimla 1 kg
Apples are one of the healthiest fruits. Rich in vitamin C and dietary fibre which keep our digestive and immune systems healthy.
Being high in dietary fibre, apples help in reducing the risk of type 2 diabetes, and degenerative nerve diseases like Alzheimers or Parkinsons, and improve brain health.
It boosts bone health, lowers osteoporosis risk, prevents digestive and liver problems, promotes skin and hair health, and diminishes the risk of cancers.",-,"[{'EAN Code': '1222189'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Papaya - Large, 1 pc 1.7kg - 2.5kg","Papayas are large and pear shaped with green to butter yellow skin colour when ripe.
The flesh is pale orange with numerous small, black, sticky seeds at the center.
They have a musky taste and buttery consistency.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/769/papaya-halwa/",1 pc 1.7kg - 2.5kg,pcs,1 pc 1.7kg - 2.5kg,1,1,259.21,197,"Supermarket Grocery Supplies Pvt. Ltd The Fairway Business Park,Challaghatta Village, Behind Dell,Next to Embassy, GolfLinks,Domlur,Bangalore, Karnataka 560071",India,['40125301'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40125301_5-fresho-papaya-large.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40125301-2_4-fresho-papaya-large.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40125301-3_4-fresho-papaya-large.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Papayas reduce the risk of macular degeneration, a disease that affects the eyes as people age. They prevent asthma and cancer.
Mashed papayas help in wound healing and preventing infections.
Papaya contain Folic acid, Vitamin C, Amino Acid, .Papaya helps in digestion.
The potassium and fiber content present in papayas help to ward off heart diseases.",-,"[{'EAN Code': '40125301'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
