L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image_1,Image_2,Image_3,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Type,Saree Fabric,Blouse,Blouse Fabric,Border,Bottom Fabric,Bottom Pattern,Bottom Type,Choli Stitch,Colour Family,Design Styling,Dupatta,Dupatta Border,Dupatta Fabric,Hemline,Kurta Fabric,Lehenga Fabric,Lehenga Lining Fabric,Lehenga Stitch,Set Content,Shape,Sleeve Styling,Slit Detail,Stitch,Top Design Styling,Top Hemline,Top Length,Top Pattern,Top Shape,Top Type,Wash Care,Weave Pattern,Weave Type
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Solid Comfort-Fit Ankle-Length Leggings,"Turquoise,Red,Blue",36,1,TAG 7,3099,929,"Pack of 2 solid Comfort-fit ankle-length leggings in Turquoise Blue and Red, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17783126WomenPackOf2SolidComfortFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17783126WomenPackOf2SolidComfortFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17783126WomenPackOf2SolidComfortFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17783126WomenPackOf2SolidComfortFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Solid Comfort-Fit Ankle-Length Leggings,"Turquoise,Red,Blue",38,1,TAG 7,3099,929,"Pack of 2 solid Comfort-fit ankle-length leggings in Turquoise Blue and Red, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17783126WomenPackOf2SolidComfortFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17783126WomenPackOf2SolidComfortFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17783126WomenPackOf2SolidComfortFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17783126WomenPackOf2SolidComfortFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Solid Ankle-Length Leggings,"Yellow,Brown",28,1,TAG 7,3099,929,"Pack of 2 solid ankle-length leggings in brown and yellow, each has an elasticated waistband and slip-on closure with 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Solid Ankle-Length Leggings,"Yellow,Brown",30,1,TAG 7,3099,929,"Pack of 2 solid ankle-length leggings in brown and yellow, each has an elasticated waistband and slip-on closure with 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Solid Ankle-Length Leggings,"Yellow,Brown",32,1,TAG 7,3099,929,"Pack of 2 solid ankle-length leggings in brown and yellow, each has an elasticated waistband and slip-on closure with 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Solid Ankle-Length Leggings,"Yellow,Brown",34,1,TAG 7,3099,929,"Pack of 2 solid ankle-length leggings in brown and yellow, each has an elasticated waistband and slip-on closure with 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Solid Ankle-Length Leggings,"Yellow,Brown",36,1,TAG 7,3099,929,"Pack of 2 solid ankle-length leggings in brown and yellow, each has an elasticated waistband and slip-on closure with 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Solid Ankle-Length Leggings,"Yellow,Brown",38,1,TAG 7,3099,929,"Pack of 2 solid ankle-length leggings in brown and yellow, each has an elasticated waistband and slip-on closure with 2 pockets",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782282WomenPackOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Pink and Green Solid Comfort-Fit Ankle-Length Leggings,"Green,Pink",S,1,TAG 7,2399,791,"Pack of 2 solid comfort-fit ankle-length leggings in Green and Dark Green, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Pink and Green Solid Comfort-Fit Ankle-Length Leggings,"Green,Pink",M,1,TAG 7,2399,791,"Pack of 2 solid comfort-fit ankle-length leggings in Green and Dark Green, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Pink and Green Solid Comfort-Fit Ankle-Length Leggings,"Green,Pink",L,1,TAG 7,2399,791,"Pack of 2 solid comfort-fit ankle-length leggings in Green and Dark Green, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Pink and Green Solid Comfort-Fit Ankle-Length Leggings,"Green,Pink",XL,1,TAG 7,2399,791,"Pack of 2 solid comfort-fit ankle-length leggings in Green and Dark Green, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Pink and Green Solid Comfort-Fit Ankle-Length Leggings,"Green,Pink",XXL,1,TAG 7,2399,791,"Pack of 2 solid comfort-fit ankle-length leggings in Green and Dark Green, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack Of 2 Pink and Green Solid Comfort-Fit Ankle-Length Leggings,"Green,Pink",3XL,1,TAG 7,2399,791,"Pack of 2 solid comfort-fit ankle-length leggings in Green and Dark Green, each has an elasticated waistband and slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770326WomenPackOf2PinkandGreenSolidComfortFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack of 2 Solid Ankle-Length Leggings,"Magenta,Pink",S,1,TAG 7,2399,791,"Pack of 2 solid ankle-length leggings in pink and magenta, each has an elasticated waistband with slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack of 2 Solid Ankle-Length Leggings,"Magenta,Pink",M,1,TAG 7,2399,791,"Pack of 2 solid ankle-length leggings in pink and magenta, each has an elasticated waistband with slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack of 2 Solid Ankle-Length Leggings,"Magenta,Pink",L,1,TAG 7,2399,791,"Pack of 2 solid ankle-length leggings in pink and magenta, each has an elasticated waistband with slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack of 2 Solid Ankle-Length Leggings,"Magenta,Pink",XL,1,TAG 7,2399,791,"Pack of 2 solid ankle-length leggings in pink and magenta, each has an elasticated waistband with slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack of 2 Solid Ankle-Length Leggings,"Magenta,Pink",XXL,1,TAG 7,2399,791,"Pack of 2 solid ankle-length leggings in pink and magenta, each has an elasticated waistband with slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-14,Women Pack of 2 Solid Ankle-Length Leggings,"Magenta,Pink",3XL,1,TAG 7,2399,791,"Pack of 2 solid ankle-length leggings in pink and magenta, each has an elasticated waistband with slip-on closure",,,2,Units,"98% Cotton and 2% Elastane
Hand-wash","GENERATION,GENERATION, B-7/1 RANA PRATAP BAGH, DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17770322WomenPackof2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
